,tsne1,tsne2
SRS5096714,17.924666303349706,-42.13301933912805
SRS5096715,11.808134079929944,-41.80469168394716
SRS5096716,12.946467725597609,-41.3853058064165
SRS5096717,28.539105734492697,-40.886241606138064
SRS5096718,7.440410440466452,-36.29365212121501
SRS5096719,52.37028389084789,-32.82136889681695
SRS5096720,56.56369787044575,-35.11161284470334
SRS5096721,25.95468720190015,-40.43791952032125
SRS5096722,56.52028355358541,-35.02849539578981
SRS5096723,6.016909791489799,-35.91068919442776
SRS5096724,46.81091105618868,-29.094334896913047
SRS5096725,10.105309690491197,-40.04513702665314
SRS5096726,24.55189621798296,-40.40198493068549
SRS5096727,47.70860929948115,-27.33508139769924
SRS5096728,20.70533186535418,-26.466442553700045
SRS5096729,20.59314456740703,-26.44379974631317
SRS5096730,47.44818666670007,-30.20640720126629
SRS5096731,47.445012984969416,-30.18273781810717
SRS5096732,47.32091126663845,-29.99820356231881
SRS5096733,20.046982496789887,-17.071718103392502
SRS5096734,47.47804653648395,-30.21228424863288
SRS5096735,55.64491397208469,-33.75950489293932
SRS5096736,-11.976070650718404,-19.076102865282653
SRS5096737,10.496125679321578,-40.08837858340182
SRS5096738,47.41442412833318,-30.133445247965035
SRS5096739,10.536299905457923,-40.124776219156026
SRS5096740,23.39590073950945,-41.07952169534775
SRS5096741,11.832833578535343,-40.11253042813213
SRS5096742,51.44950335434692,-23.9439398282118
SRS5096743,60.947707589216215,-20.87473409536557
SRS5096744,32.85093373255512,-28.33742906780261
SRS5096745,60.63396228934117,-21.117384260150843
SRS5096746,52.91178654915669,-19.947315048976016
SRS5096747,44.59598861592421,-30.361850870368396
SRS5096748,38.405560915667074,-24.239152804299277
SRS5096749,50.581562271981205,-34.55307914647902
SRS5096750,37.88624168924217,-24.440180449887173
SRS5096751,54.49046720173777,-32.75534443473244
SRS5096752,23.986858867956613,-40.14762603390394
SRS5096753,18.197125761233387,-40.37494519422702
SRS5096754,16.843917648874672,-42.51466764796758
SRS5096755,6.5863331251947015,-34.43799094262689
SRS5096756,15.935133189985908,-38.21424261599032
SRS5096757,6.86547054429371,-34.336686511562974
SRS5096758,6.936772502006337,-34.24113841728103
SRS5096759,24.938513553726395,-40.43082815228936
SRS5096760,12.036878278098866,-40.24289459414872
SRS5096761,11.9813575430606,-40.29153877235336
SRS5096762,-44.843822959779416,4.893368859309031
SRS5096763,-3.5955982160524798,-34.19926046576996
SRS5096764,6.494483478777202,-38.16120878493484
SRS5096765,6.171691929826616,-38.24428022769904
SRS5096766,43.36989632280832,-38.97246098907986
SRS5096767,43.458746230190265,-39.03158644241511
SRS5096768,1.9233326893694065,-35.07220199305393
SRS5096769,43.86256041373857,-39.04988433163266
SRS5096770,28.009886359851738,-40.7086641095543
SRS5096771,15.653720145281222,-42.28216398788119
SRS5096772,51.0872457454528,-26.15957890357097
SRS5096773,43.98078086689444,-17.03089103010835
SRS5096774,10.545080176071396,-40.32933749070438
SRS5096775,32.16710241839198,-22.985831920958404
SRS5096776,12.163000164448208,-39.864481562095285
SRS5096777,35.704950633542445,23.437593836365533
SRS5096778,38.56267989239995,-5.67635562179055
SRS5096779,57.58960405705869,-40.94284992721689
SRS5096780,54.271069827607306,-38.19555161441256
SRS5096781,2.39443338096196,-34.66668683649169
SRS5096782,3.3383115696623635,-35.500533684009575
SRS5096783,5.025736347725381,-35.96828164245824
SRS5096784,2.9693616423135896,-35.425954662928696
SRS5096785,3.311749317874849,-35.86110437891553
SRS5096786,2.8992508461943007,-35.76751742465199
SRS5096787,10.06470856843179,-39.29180906434048
SRS5096788,22.432662225687096,-39.876928268871694
SRS5096789,55.04344782640216,-35.30745528722723
SRS5096790,55.10242937406288,-35.247201232915494
SRS5096791,15.710048673740497,-41.633875212684
SRS5096792,19.228320476753964,-34.261075896838044
SRS5096793,55.26415877285878,-21.43376454163254
SRS5096794,48.0769085789744,-30.019544668447583
SRS5096795,3.038811682989215,-38.00096861492256
SRS5096796,47.77196113000066,-30.16626895856654
SRS5096797,48.56469820107667,-31.35995047386148
SRS5096799,43.32980761379384,-26.436019922523585
SRS5096800,19.76128850890213,-39.690545036456896
SRS5096801,26.6009043346278,-40.46299135572949
SRS5096802,43.87494365672851,-38.87909434701879
SRS5096803,23.00997851102452,-40.90566490651471
SRS5096804,21.364269973583056,-41.284212762807655
SRS5096805,22.45938303196404,-41.189838973528495
SRS5096806,10.446882679927368,-40.75585312438282
SRS5096807,39.65252002712,-1.1307570187267677
SRS5096808,-43.843895867669694,3.751904098936207
SRS5096809,19.38659777262014,-41.97380136538111
SRS5096810,36.054665291165534,-32.33892330444561
SRS5096811,43.95340217034486,-26.94977773022895
SRS5096812,12.28137459994944,-41.61797082747712
SRS5096813,16.61133365352945,-42.53578068211059
SRS5096814,13.091734147457412,-42.25289509865288
SRS5096815,16.379090544621807,-42.70005230380019
SRS5096816,12.751847432728928,-41.905633697037686
SRS5096817,32.783445441846375,-1.704948149526408
SRS5096818,53.10135422867301,8.544627133811678
SRS5096819,2.4860981369536086,-37.17401519571862
SRS5096820,2.4797143897599736,-37.13518741257664
SRS5096821,26.412952492544512,-25.50402487348185
SRS5096822,72.36546460289607,24.506478205630604
SRS5096823,26.573412010910957,-38.8560008997137
SRS5096824,9.21007158517709,-39.83027818993235
SRS5096825,54.80868880989625,-34.6459239977133
SRS5096826,13.315365598095225,-41.1191986495874
SRS5096827,6.430609334082334,-38.32281528972525
SRS5096828,4.256773835381575,-38.18908354821632
SRS5096829,10.498172917140018,-40.54901794344233
SRS5096830,55.12763206663711,-35.28203126559795
SRS5096831,11.699656502281416,-40.13518049377602
SRS5096832,10.781476397147534,-32.276752690250326
SRS5096833,12.55841465824091,-39.39829092099156
SRS5096834,54.56287765917647,-35.13730702576496
SRS5096835,54.427400380258895,-35.852877863469764
SRS5096836,38.55220205962747,3.4241366687204904
SRS5096837,42.63963178021647,-38.838313108908864
SRS5096838,17.78630830686097,-23.43282535694974
SRS5096839,23.44625785645797,-40.67972897140435
SRS5096840,4.431416490143316,-27.615239494336457
SRS5096841,4.358148610292065,-27.50362483045772
SRS5096842,5.444768411923544,-29.026392469348703
SRS5096843,4.486096085316315,-27.460122644924745
SRS5096844,5.455426143304131,-28.82770433066084
SRS5096845,5.458454414708465,-29.01563307177324
SRS5096846,53.60693247666201,8.229952400832087
SRS5096847,5.474391823160698,-28.743507023199147
SRS5096848,46.69597634119913,-28.953951872920467
SRS5096849,46.77079615815926,-29.0107605075181
SRS5096850,46.84243353505385,-28.888424204918685
SRS5096851,46.74394669170111,-28.94604901548486
SRS5096852,24.884384348633372,-42.12641041821529
SRS5096853,9.921131886039134,-40.56367770139206
SRS5096854,9.883117979416994,-40.31391615068473
SRS5096855,0.1896394035062249,-26.27163539772714
SRS5096856,0.3427332835599157,-26.559185560327343
SRS5096857,2.965171711294195,-28.625300994511395
SRS5096858,-2.5564580397952508,-27.99106819138217
SRS5096859,44.217097088895606,28.963584656620757
SRS5096860,16.9007672870581,-18.63793020382295
SRS5096861,2.198885228008548,-25.28141625995042
SRS5096862,-1.8367049274038445,-28.63922769800828
SRS5096863,1.6451296990162196,-25.599459367056472
SRS5096864,43.89266143486166,-29.4612257234804
SRS5096865,22.301235344888145,-41.30121168019372
SRS5096866,18.229394735562995,-42.25066799479303
SRS5096867,25.18476533638548,-26.00299288703228
SRS5096868,15.980503949313622,-17.751577544787892
SRS5096869,43.96996254456728,-27.614272761271685
SRS5096870,51.63166754196296,-27.852208567020945
SRS5096871,46.94729401233273,-23.347378534900606
SRS5096872,26.078415591765744,-41.08803488142407
SRS5096873,18.41212713846462,-42.18364460395839
SRS5096874,42.95203879188174,-26.834684476377937
SRS5096875,24.57502658689631,-38.882248003161486
SRS5096876,7.720319047462953,-36.79779269107999
SRS5096877,3.801407577255712,-34.955502178156216
SRS5096878,22.17583380802156,-41.39343156773301
SRS5096879,57.368561489678775,-35.607447359859115
SRS5096880,6.08636331409976,-38.04442416657216
SRS5096881,60.198880008306574,-29.055361733813005
SRS5096882,10.455834175013104,-39.918601615720114
SRS5096883,16.538411732143583,-42.7503560976152
SRS5096884,56.99845266071213,-35.638057071615506
SRS5096885,18.019705270805968,-42.45982027725625
SRS5096886,24.68299874624187,-40.58531112405279
SRS5096887,19.915014392368484,-41.80623618922577
SRS5096888,0.0605621055944218,-26.39049636299257
SRS5096889,0.1501762622413527,-26.44325081145306
SRS5096890,-7.87474261245775,14.224614827469
SRS5096891,43.87952261285909,-29.440478485995108
SRS5096892,11.070141179390792,-39.13347965760798
SRS5096893,63.75638643096799,-0.1635167196107167
SRS5096894,-77.32291162904669,-38.75314366801676
SRS5096895,61.61225232163155,-26.197531312724895
SRS5096896,60.1568258437251,-29.086253526213746
SRS5096897,24.841219587956143,-40.59157631202225
SRS5096898,61.559157680231785,-26.21375277484056
SRS5096899,13.443766453762544,-42.24928730287833
SRS5096900,12.859536417659514,-42.23440213968832
SRS5096901,12.082776632474388,-41.87242516238649
SRS5096902,13.162853440072062,-42.21144012927342
SRS5096903,17.13821186981795,-42.3553929972718
SRS5096904,22.672194940265808,-40.86670883590122
SRS5096905,3.1288254463046576,-35.40091579821144
SRS5096906,9.508119785159726,-39.88851787659556
SRS5096907,3.714651999620756,-37.35010947337629
SRS5096908,32.14421419877681,-23.20356742072282
SRS5096909,32.07924907069639,-23.17629862899307
SRS5096910,20.047197173207252,-41.51297685792122
SRS5096911,14.16879423758423,-42.52735325645635
SRS5096912,26.61467536947516,-40.15360539472878
SRS5096913,21.94143029400581,-41.15689731568706
SRS5096914,4.348872326598925,-35.01839025386435
SRS5096915,28.2099767295342,-40.75811651961517
SRS5096916,3.635404707217267,-35.10665674141465
SRS5096917,3.6711553677670703,-34.730479103291344
SRS5096918,46.75021272347626,-29.16955695603441
SRS5096919,4.483894646484235,-34.40008036722562
SRS5096920,56.9181325814472,49.60835177307968
SRS5096921,4.099365934023439,-33.55792237454222
SRS5096922,10.181577650405858,-40.70863520400108
SRS5096923,9.947115755743186,-40.9860105814687
SRS5096924,18.015185128534156,-42.33360639149236
SRS5096925,57.0795294670561,39.28291994008144
SRS5096926,61.5014023254442,-26.269635126619452
SRS5096927,4.182669983443918,-33.898047677224845
SRS5096928,60.21295953010888,-29.145331502393194
SRS5096929,-7.356204330488518,-14.526280713463542
SRS5096930,56.911030656773455,-19.63159128338582
SRS5096931,17.68921123288637,-42.26568764408131
SRS5096932,21.58067861158205,-41.24816739951942
SRS5096933,23.33915955445029,-40.97506702365343
SRS5096934,24.78554687988221,-40.81943583386446
SRS5096935,7.371004585016567,11.98210365548757
SRS5096936,4.270827275288025,-35.0430469468095
SRS5096937,-77.502605062138,-8.049958119716916
SRS5096938,4.679400615185415,-35.44593635670876
SRS5096939,23.236632073244884,-40.160975866105744
SRS5096940,43.785569023074814,-38.96532979191127
SRS5096941,30.939931051545187,-23.43519355103572
SRS5096942,31.02363401506112,-23.433158341721903
SRS5096943,53.93419958286898,8.86495267126657
SRS5096944,18.433012666475783,-40.00270461306816
SRS5096945,15.56186879722105,-41.86525562816906
SRS5096946,23.687987911883603,-26.2046874695806
SRS5096948,22.69920506813972,-41.299170248504446
SRS5096949,22.49505290419525,-29.316319192920865
SRS5096950,43.75452788622852,-39.05518742349724
SRS5096951,18.16349665795586,-42.29581125394546
SRS5096952,12.415513187018416,-41.6435775240967
SRS5096953,15.810460577648437,-18.23913587511208
SRS5096954,12.779512366765204,-41.88690186430256
SRS5096955,-21.00549686374125,-28.24978384510065
SRS5096956,63.79703469373182,-0.1890128810640571
SRS5096957,31.95426258173405,-22.93932843618341
SRS5096958,5.065220297709276,-26.03600898037833
SRS5096959,12.80035598610253,-42.16361637916711
SRS5096960,9.27678049458166,-39.93723611172281
SRS5096961,53.508815304847246,-34.98067635780075
SRS5096962,49.23450654861004,-32.72648907448618
SRS5096963,12.391864535361696,-41.41378637491052
SRS5096964,10.29047033570441,-40.665066547006845
SRS5096965,1.486906022296725,-25.608493449096077
SRS5096966,25.743114466373974,-34.648199088480915
SRS5096967,61.096827437240655,-30.775785488373195
SRS5096968,1.527925814512794,-25.504961175928333
SRS5096969,41.80918064488606,2.951394266884391
SRS5096970,40.4190105662765,0.8237954637233361
SRS5096971,25.869138928325285,-39.907287661996136
SRS5096972,59.17687721201017,-5.206180004673457
SRS5096973,23.797414335513608,-40.10880077722032
SRS5096974,22.65379867744845,-39.72524991643377
SRS5096975,23.18766068582971,-40.14311799186972
SRS5096976,6.255751775111744,-36.504280046121416
SRS5096977,16.5890157131019,-17.648204070716133
SRS5096978,59.20493649544572,-4.169487261273434
SRS5096979,1.77160569281007,-25.45094017213429
SRS5096980,60.6395525511705,-4.224812172919413
SRS5096981,-48.42461454039375,-2.7180769312185933
SRS5096982,8.997474431489879,-38.98951751766964
SRS5096983,61.14361173387317,-30.74008165031217
SRS5096984,61.15672644700405,-30.666275765861283
SRS5096985,61.17765657799144,-30.65910510101101
SRS5096986,61.07542921956151,-30.78311894409621
SRS5096987,34.85510798197437,-0.7662187385334459
SRS5096988,31.38983924212052,-23.22361971722277
SRS5096989,25.117778583216985,-36.1538130660872
SRS5096990,48.728551214028805,-27.320437779381724
SRS5096991,57.01713747283479,-22.750743516086608
SRS5096992,53.61586341657375,-30.340108989058493
SRS5096993,46.6652508059474,-29.00342141433749
SRS5096994,38.81974358887783,-31.233194384018866
SRS5096995,10.77979793267586,-31.86351710262029
SRS5096996,10.840175288443602,-31.814493178737177
SRS5096997,11.880255642869315,-39.6289842820182
SRS5096998,17.67040526204305,-44.20283076892756
SRS5096999,3.134755756040255,-35.30092775107483
SRS5097000,4.364005007062058,-35.98676638862922
SRS5097001,6.285067559269772,-38.20940350277431
SRS5097002,3.2727874587654684,-33.67684888646791
SRS5097003,1.100869926929315,-32.39704018946
SRS5097004,17.390536764588752,-18.296610548276053
SRS5097005,22.2358337912332,-29.564225381845255
SRS5097006,3.2354265021098105,-33.36542928661936
SRS5097007,48.84074127323677,-30.527827857548
SRS5097008,2.40332603476216,-25.42869644330516
SRS5097009,-11.91575987026506,-19.9093263345582
SRS5097010,-7.996132628560776,-30.349246347021023
SRS5097011,-38.22473915122441,-1.1115420093447073
SRS5097012,-0.6678461851296404,-32.895540447253744
SRS5097013,18.61759699164582,-42.0996793651032
SRS5097014,14.315532408070917,-42.79832570869392
SRS5097015,3.544917875810384,-28.6528250352272
SRS5097016,12.846547248583084,-42.32081304679816
SRS5097017,14.845376261882,-42.95106433854303
SRS5097018,14.273028224438216,-42.74607160139048
SRS5097019,26.688449666385036,-40.513121393232375
SRS5097020,17.81861554595425,-42.38695591511081
SRS5097021,23.0909016635956,-41.056701978068325
SRS5097022,28.4741993205156,-40.89765274706958
SRS5097023,12.834512310247204,-42.31260292890511
SRS5097024,10.247904715587094,-40.03293737960346
SRS5097025,13.02731758106422,-42.39914119655682
SRS5097026,4.347148617787284,-34.957915982860975
SRS5097027,12.411684334270229,-41.2508763918936
SRS5097028,12.616857197441163,-41.44041958730009
SRS5097029,21.0853592648148,-41.41638393522084
SRS5097030,28.56100310408372,-40.914791658313845
SRS5097031,22.12673392760613,-40.93491423388891
SRS5097032,5.160379446547173,-35.775370767086315
SRS5097033,4.832497758958548,-35.76193700891331
SRS5097034,12.374500531075876,-41.00782390663775
SRS5097035,53.08772949721103,-26.824092951480424
SRS5097036,11.467314302040426,-39.3857988377504
SRS5097037,46.73075902140948,-29.163164060936246
SRS5097038,18.15930369246414,-42.26116237618948
SRS5097039,53.18331754928885,-26.747980551539207
SRS5097040,-36.66432909648301,22.479137044053275
SRS5097041,38.60984679908366,-5.667148182798054
SRS5097042,5.218878953451724,-29.036136051922
SRS5097043,56.783074482102,-40.34637028020581
SRS5097044,55.173777747829895,-35.59155361304695
SRS5097045,56.42268028115701,-40.28887279796079
SRS5097046,54.59853156836412,-34.74516323606967
SRS5097047,24.97699763037517,-37.19403427540962
SRS5097048,15.951020543074277,-38.271942958638576
SRS5097049,53.94258654859762,8.984742934901673
SRS5097050,3.196878239320276,-33.53520118801702
SRS5097051,46.56137957058591,-19.48724811080424
SRS5097052,20.765751558827358,-41.73768564146302
SRS5097053,21.130754968338252,-30.933069806519946
SRS5097054,45.69311339846685,-24.79601971121892
SRS5097055,51.309564091114304,-27.874243209956347
SRS5097056,52.08973991921015,-32.30727371665198
SRS5097057,52.17429822113839,-32.468223092716144
SRS5097058,23.093367499316734,-38.870901773545725
SRS5097059,8.257031193049201,-38.94088172214565
SRS5097060,29.56784836993185,-27.08216333833384
SRS5097061,55.22067183444173,-33.08290379735721
SRS5097062,10.162122632529634,-40.04038604775516
SRS5097063,9.934531941527526,-40.12130131018347
SRS5097064,10.402817287454546,-39.94836647415847
SRS5097065,45.84146986283965,-27.02296683026617
SRS5097066,37.38484553305347,-23.153339410213032
SRS5097067,4.070929471685656,-35.154000443961046
SRS5097068,18.05583219663948,-42.04758552383635
SRS5097069,53.74867957202631,-34.305278090298025
SRS5097070,39.798693108835565,-13.806569512161332
SRS5097071,68.73578398992528,17.875950914163585
SRS5097072,57.57388211543957,-23.134349969853144
SRS5097073,69.41055473153011,22.05428293323055
SRS5097074,57.18570094836061,-23.26691022848459
SRS5097075,60.96277731197531,32.5318620768714
SRS5097076,57.1760061203692,-27.70944131192316
SRS5097077,40.6347440554024,26.95544403817802
SRS5097078,40.53755484139174,-9.28950896262
SRS5097079,-44.34150876347356,4.612673482786089
SRS5097080,2.713054051396155,-36.23969700538652
SRS5097081,37.08980497971079,-22.771162078997744
SRS5097082,45.78058379823085,-26.87914455640832
SRS5097083,6.785348948201845,-38.321152784603534
SRS5097084,-71.4131693009395,-6.345127776931769
SRS5097085,12.508064545104329,-41.54722956846474
SRS5097086,4.450353113005213,-35.205144807359645
SRS5097087,55.14777791640177,-36.64823921889448
SRS5097088,22.296202506274103,-29.474441856356613
SRS5097089,27.10391197751457,-40.123871198402014
SRS5097090,3.073961650585073,-34.53557187340992
SRS5097091,17.68557301765146,-44.63680093155058
SRS5097092,20.378740168427736,-42.00859176435944
SRS5097093,55.11938484236872,-35.41992795036648
SRS5097094,47.53255404280743,-19.06464650517363
SRS5097095,49.96152829618328,-34.67112617061878
SRS5097096,4.896055351022292,-29.03077415488489
SRS5097097,5.039089077469041,-29.36717141063069
SRS5097098,64.02186536538301,28.554406442935008
SRS5097099,24.88759940350732,-40.666001678526605
SRS5097100,57.92337954117565,-41.13741750991484
SRS5097101,3.640684518424416,-25.591013129677965
SRS5097102,4.213124899574223,-35.270774469192766
SRS5097103,2.44646192388096,-35.96699463680525
SRS5097104,2.107974880251625,-35.965837343636
SRS5097105,6.135438332785707,-38.12411811208776
SRS5097106,16.265744267858935,-42.41267794788598
SRS5097107,23.08787525158951,-42.42651725123641
SRS5097108,3.9547803389492335,-35.72469354011412
SRS5097109,34.683254297386085,-25.95048954230257
SRS5097110,18.153637238343265,-18.35885741447035
SRS5097111,43.14591133608696,54.81228938337868
SRS5097112,11.78403062311712,-41.35926121585444
SRS5097113,46.69483381826133,-29.233660536128795
SRS5097114,46.71235896828678,-29.1234235489187
SRS5097115,19.6193861827508,-43.9041183434052
SRS5097116,16.553713977900333,-42.70275083142439
SRS5097117,16.237682013061693,-42.77282709713196
SRS5097118,16.56781510183443,-42.58119612953862
SRS5097119,16.073830938713733,-38.24790698932701
SRS5097120,16.42655347782856,-42.59098644864496
SRS5097121,16.098407966603933,-42.90893066934146
SRS5097122,25.34179169386735,-42.25921960678731
SRS5097123,23.91546175664545,-40.70040049486333
SRS5097124,18.15453186515573,-42.32735153898497
SRS5097125,18.23177364838288,-42.24062234779059
SRS5097126,12.491161644915456,-41.36578447386959
SRS5097127,18.971151914235637,-41.789279620535865
SRS5097128,17.51755440750612,-42.062149495513154
SRS5097129,43.87549078547585,-12.618931376759654
SRS5097130,18.453620089654304,-41.89618017183747
SRS5097131,18.30035728170651,-18.353947324099085
SRS5097132,2.416365985246111,-24.754298246433127
SRS5097133,20.504026294719555,-41.14378202881043
SRS5097134,18.62774518980336,-43.4370284052629
SRS5097135,-21.623318444028456,-28.21148047055081
SRS5097136,-33.938324768500465,-3.4369310625932727
SRS5097137,44.60898195407802,-28.077867041111297
SRS5097138,16.760716961806278,-19.073976372218468
SRS5097139,52.790124213601466,8.218184812858183
SRS5097140,19.08545890648595,-18.20377574830962
SRS5097141,20.00702162996697,-18.801869221960555
SRS5097142,10.757502351284932,-31.86987537116521
SRS5097143,18.64606038409768,-18.54657439244889
SRS5097144,-33.94374042993227,-3.440466521335261
SRS5097145,10.623450206624677,-31.91431408748289
SRS5097146,13.723626428289757,-41.64111322978955
SRS5097147,53.62173508509886,-30.337984191760743
SRS5097148,26.35315735830219,-40.41995370188678
SRS5097149,16.48653277321324,-17.769938237575552
SRS5097150,17.640902626318613,-19.34023220443275
SRS5097151,17.400512538594267,-18.77478198441045
SRS5097152,42.44382475455541,-38.931190592459856
SRS5097153,60.94925877008374,-30.907843674735577
SRS5097154,12.009372908421614,-40.67946361814091
SRS5097155,9.186281139452008,-35.77500270794605
SRS5097156,5.92696602416103,-35.72053317774728
SRS5097157,54.76744274583338,-34.26828299640353
SRS5097158,40.29096573982641,-1.674400357778163
SRS5097159,60.7416126744358,-20.95160396862527
SRS5097160,38.38946509335574,2.2573053793732853
SRS5097161,31.84761149506707,-25.31038711720007
SRS5097162,31.872381185070427,-25.34702575338465
SRS5097163,61.79005830809907,-19.63762757404231
SRS5097164,41.5371264539211,4.501021976448958
SRS5097165,37.52702580340792,0.986251166817193
SRS5097166,31.71596262691903,-25.453497839683997
SRS5097167,57.23324037525464,-35.46565319732304
SRS5097168,49.90189953160616,-34.861647342010365
SRS5097169,57.16201047338919,-35.5411325103678
SRS5097170,28.34499196829732,-40.80636614335311
SRS5097171,60.18374536673691,-28.89815703582339
SRS5097172,28.68466644334488,-40.95348913561972
SRS5097173,6.518618859449755,-37.93055872496651
SRS5097174,13.332435450989149,-41.37659498464889
SRS5097175,19.21672939945821,-41.893383530621584
SRS5097176,41.66937896213118,20.628483640909696
SRS5097177,36.43115339822142,-32.393233307446074
SRS5097178,58.75184935284414,7.665687682180541
SRS5097179,10.143650672575223,76.26884417302163
SRS5097180,78.5025884510124,15.944135908875184
SRS5097181,-79.18622147887267,-8.285968934374973
SRS5097182,72.70023271194896,-3.422057931078998
SRS5097183,51.23566564539056,-23.727506496836725
SRS5097184,-79.16719658184313,-8.193842321635778
SRS5097185,51.44546720851498,-23.83438995462843
SRS5097186,51.3103302468432,-23.75048376681736
SRS5097187,22.57737121641628,-26.702660897350896
SRS5097188,8.368877803663326,-39.30554596093367
SRS5097189,17.898575706194993,-44.26125196119668
SRS5097190,19.935688649326583,-41.93842855734886
SRS5097191,38.47817836543834,3.357575052296041
SRS5097192,16.253298108550133,-43.06922725869232
SRS5097193,53.95915543924424,-34.315071537841405
SRS5097194,54.038279443040246,-34.29784685765932
SRS5097195,27.76291344255239,-40.541325828353486
SRS5097196,57.820519682749016,-40.47279360565192
SRS5097197,10.716105135350103,-40.50706873084224
SRS5097198,12.187092216149624,-40.42128956976504
SRS5097199,16.546688286057314,-17.532320250729015
SRS5097200,40.60318893397215,27.38697856979471
SRS5097201,23.856737317350348,-20.82028725103221
SRS5097202,12.466599627611505,-38.70926089776171
SRS5097203,2.2878202137016426,-37.43555224776516
SRS5097204,12.42323710865039,-38.4927978701066
SRS5097205,47.26949036702099,-38.76238020394096
SRS5097206,20.33112495204056,-39.61469868867538
SRS5097207,37.56329833294828,1.225241573846536
SRS5097208,11.631169659101277,-41.145161720293615
SRS5097209,48.77020501602133,-24.44518106878398
SRS5097210,54.00689001427469,-38.29192618251894
SRS5097211,54.338660726065775,-35.98088740260154
SRS5097212,46.38647906524567,-29.38110528168135
SRS5097213,42.4345040409554,-29.50479903284459
SRS5097214,-2.754421302579347,-35.45642051476939
SRS5097215,-2.8535889519278226,-35.543254755772175
SRS5097216,1.3545150665265235,-25.41329973779312
SRS5097217,40.52092562041698,-1.4511419149594746
SRS5097218,2.3749168859642897,-35.70756313675806
SRS5097219,2.8630769293641087,-35.186765224268235
SRS5097220,41.81132659680012,-26.45517492991432
SRS5097221,35.589828929988755,-32.7277123999002
SRS5097222,39.15110804299401,-33.25807849161713
SRS5097223,-8.917494197711985,-17.614707013639805
SRS5097224,23.909584554830804,-20.544651391703574
SRS5097225,-45.1914174797385,4.298813529520012
SRS5097226,55.078942073606186,-35.335919356011665
SRS5097227,3.5366692120830887,-36.23943553402671
SRS5097228,3.4103937935845297,-34.84095476416907
SRS5097229,4.3377561101171045,-35.263082691719475
SRS5097230,2.5259611944627847,-36.25137224003551
SRS5097231,3.0999385142845584,-35.21064286629373
SRS5097232,45.13792529822701,-30.52735637636186
SRS5097233,45.23525723479846,-30.62161547307938
SRS5097234,29.702863079813632,-27.13089443124732
SRS5097235,45.02471012806639,-30.487898463752263
SRS5097236,52.686515428979455,-21.289267369596587
SRS5097237,45.30449074705182,-30.65216159944097
SRS5097238,45.08236869816837,-15.489779160086256
SRS5097239,53.51366192816821,-33.58519979077049
SRS5097240,15.027734468480212,-43.28683491490455
SRS5097241,2.431082073917984,-35.57708580282047
SRS5097242,14.807864625677242,-43.02721618476319
SRS5097243,12.830275075719175,-41.26744193326597
SRS5097244,28.071138769571125,-40.69234097878721
SRS5097245,12.20045733261993,-41.24101564108103
SRS5097246,-2.335075127546164,-28.209912358558256
SRS5097247,-1.9026054236441885,-28.37994354617813
SRS5097248,15.981917230358976,-19.467486193501514
SRS5097249,38.97345361029573,-1.0801538492533216
SRS5097250,61.10941680312664,-30.779233207522
SRS5097251,16.285190329992584,-42.85399780902766
SRS5097252,-8.86680063535093,-17.556439607058635
SRS5097253,52.632135885135845,10.124823495486174
SRS5097254,5.598368876129437,-28.64432437109355
SRS5097255,39.899386106550814,29.306992173668544
SRS5097256,39.812276667196144,27.6943971186146
SRS5097257,43.878511643241374,19.06024388387918
SRS5097258,43.808699166055575,19.22784767091237
SRS5097259,40.68761059158773,27.082810757834235
SRS5097260,45.02634543848615,18.66078602677832
SRS5097261,19.258913167473185,-39.9745551989704
SRS5097262,19.483027281258064,-36.23452950078221
SRS5097263,16.252095305244314,-38.70568651621374
SRS5097264,48.76735726999975,-31.27316259873561
SRS5097265,34.47075040709229,-25.86035432467732
SRS5097266,36.81958662594256,-22.395987401972015
SRS5097267,55.55622356021271,-21.570581545159087
SRS5097268,5.027096142317244,-35.458179458404075
SRS5097269,15.96986813455967,-17.84070105901153
SRS5097270,15.864813413380531,-17.831570283154644
SRS5097271,16.6547300427985,-17.941649361060385
SRS5097272,-49.87097596193039,-3.1088857842439253
SRS5097273,16.354177733910273,-17.741742611440905
SRS5097274,-49.73642166414563,-2.944234308038745
SRS5097275,-7.57129257505564,-28.84716688489127
SRS5097276,2.2765561018281963,-35.861270122663136
SRS5097277,55.89566746669724,-40.07200303408071
SRS5097278,18.27429169853015,-40.52496540418418
SRS5097279,7.487667852043488,11.57015997605435
SRS5097281,55.05079033707611,-35.26622059350398
SRS5097282,26.40670618824437,-25.897756113237435
SRS5097283,6.827675092150559,14.4427445055039
SRS5097284,28.35605319515442,-40.74363613624821
SRS5097285,46.534343887281175,-28.87031468128771
SRS5097286,22.8229676425566,-37.81617121137411
SRS5097287,10.99600314145446,-40.527658557420736
SRS5097288,42.44193446778536,-28.17098291427439
SRS5097289,40.6676178728225,-1.507761821298608
SRS5097290,56.78554897556663,-30.63146625135842
SRS5097291,20.644875123711,-19.44692842741142
SRS5097292,53.69678643555191,-35.11597664657879
SRS5097293,6.079541510937654,-35.51866690914136
SRS5097294,46.45880400710279,-28.893731014776897
SRS5097295,28.536581010633505,-40.81664618461847
SRS5097296,46.73935814096297,-29.102620111710557
SRS5097297,54.460488714847614,-31.9337800035325
