	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
1116023	0	0	0.034482759	0	0.029411765	1	0	0.03649635	0.118644068
4378602	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4378601	0	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
4482381	1	0	0	0	0.029411765	1	0	0.01459854	0
277239	0	1	0.00862069	0	0	0	1	0	0.016949153
4617	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
308229	0	1	0	0	0	1	0	0.01459854	0.016949153
4378604	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
277235	0	0	0.034482759	0	0.029411765	1	0	0.02919708	0.050847458
308225	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
277236	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
323242	0	1	0	0	0	1	0	0.01459854	0.016949153
4473448	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4473444	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4473447	0	0	0.004310345	0	0	1	0	0	0.016949153
4473442	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
520946	0	1	0	0	0	1	0	0.01459854	0.016949153
128796	0	0	0.004310345	0	0	1	0	0.00729927	0
520945	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
392417	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
3930737	0	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4482112	0	1	0	0	0	1	0	0.01459854	0.016949153
4373926	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
4373925	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
228517	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4373923	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.254237288
520948	0	0	0.004310345	0	0	0	1	0	0.016949153
101054	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
647822	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
456766	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
647820	0	0	0	0	0	1	0	0	0.016949153
647826	0	1	0	0	0.029411765	1	0	0.01459854	0
368442	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
326549	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
561830	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
561833	0	0	0.004310345	0	0	1	0	0	0.016949153
4348670	1	0	0	0	0.029411765	1	0	0.01459854	0
326540	0	1	0	0	0	1	0	0.01459854	0.016949153
561839	0	0	0.00862069	1	0	0	1	0.01459854	0
4449364	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
326544	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
326545	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
4448098	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
4349989	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
682857	1	0	0	0	0	1	0	0.00729927	0
587387	1	0	0.004310345	0	0	0	1	0.00729927	0.016949153
795982	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
587385	0	1	0	0	0	1	0	0.01459854	0.016949153
132414	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
628819	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
4448095	1	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
4448096	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4448097	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4330232	0	0	0.025862069	1	0.029411765	1	0	0.04379562	0.101694915
330732	0	1	0	0	0	1	0	0.01459854	0.016949153
340929	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
396244	0	1	0	0	0	1	0	0.01459854	0
836215	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
363513	0	1	0	0	0	1	0	0.01459854	0.016949153
363511	0	0	0.004310345	0	0	0	1	0	0.016949153
173519	0	1	0.00862069	0	0	0	1	0	0.016949153
523418	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
363514	0	0	0.004310345	0	0	0	1	0	0.016949153
27227	0	0	0.00862069	0	0	0	1	0.00729927	0.016949153
4042102	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.033898305
363519	0	1	0.004310345	0	0	0	1	0	0.016949153
4042105	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
358538	0	0	0.004310345	0	0	1	0	0.00729927	0.016949153
330737	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
890205	1	0	0	0	0.029411765	0	1	0	0.016949153
141151	0	0	0.047413793	1	0.029411765	1	0	0.087591241	0.271186441
141154	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
3279469	1	0	0.004310345	0	0	0	1	0	0.016949153
367983	0	1	0	0	0	1	0	0.01459854	0.016949153
367985	0	1	0.00862069	0	0	0	1	0	0.016949153
582407	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
1506480	0	1	0	0	0	1	0	0.01459854	0
200736	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
200730	0	0	0.004310345	0	0	1	0	0.01459854	0
42849	0	0	0.004310345	0	0	1	0	0.01459854	0
746027	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
200738	0	1	0	0	0.029411765	1	0	0	0
4303777	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
3279467	0	1	0.004310345	0	0	1	0	0.00729927	0
4469662	0	1	0.00862069	0	0	0	1	0	0.016949153
51155	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
863168	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
51154	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
511591	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
274956	0	1	0	0	0	1	0	0.01459854	0.016949153
274951	0	0	0.004310345	0	0	1	0	0.01459854	0
274953	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4476194	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4476190	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
274958	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4476192	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
716915	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
103667	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
3724439	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
790734	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
103662	1	0	0	0	0	1	0	0.00729927	0
790736	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
556364	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
4377123	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
301835	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4333764	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
144589	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
324567	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3711661	0	1	0	0	0.029411765	1	0	0.01459854	0
324560	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
234447	0	1	0.004310345	0	0	0	1	0	0.016949153
3510823	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
16327	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
71706	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
849501	0	1	0.00862069	0	0	0	1	0	0.016949153
3420471	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
4449402	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.118644068
538488	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
4434813	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
11081	1	0	0.043103448	0	0	1	0	0.00729927	0
538485	0	1	0	0	0	1	0	0.01459854	0.016949153
1128500	0	1	0	0	0.029411765	1	0	0.02919708	0.016949153
1110404	1	0	0	0	0.029411765	1	0	0.01459854	0
938298	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
1110400	0	0	0.004310345	1	0.029411765	1	0	0.03649635	0.084745763
1110402	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
1110403	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
87158	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
591781	0	1	0.047413793	0	0	1	0	0.02919708	0
218565	1	0	0.004310345	0	0.029411765	1	0	0.04379562	0.271186441
4304201	0	0	0.021551724	0	0.029411765	1	0	0.051094891	0.13559322
660573	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
660570	0	0	0.004310345	0	0	1	0	0.01459854	0
156917	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
660576	0	0	0	0	0.029411765	1	0	0.01459854	0
3332328	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
660574	0	1	0.004310345	0	0	1	0	0.00729927	0
4356528	0	1	0	0	0.029411765	1	0	0.01459854	0
549500	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
549507	1	0	0.004310345	0	0	1	0	0.00729927	0
549506	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
882516	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
258191	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
549508	0	1	0	0	0	1	0	0.01459854	0.016949153
258197	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
791566	0	1	0.004310345	0	0	1	0	0.00729927	0
311616	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
311617	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
311610	0	1	0.00862069	0	0	0	1	0	0.016949153
311612	0	0	0.030172414	0	0.029411765	1	0	0.072992701	0.186440678
311613	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
4430123	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
311619	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
306368	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
306369	0	1	0	0	0	1	0	0.01459854	0.016949153
4474132	0	1	0.00862069	0	0.029411765	1	0	0	0.016949153
4124684	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
4474135	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4474137	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
214904	0	1	0	0	0	1	0	0.01459854	0.016949153
2969327	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
306364	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
4321784	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
4321785	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
267113	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4321787	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4321780	0	1	0	0	0.029411765	1	0	0.01459854	0
4321781	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4321782	0	1	0.047413793	0	0	1	0	0.01459854	0
4407904	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.118644068
4329090	0	1	0	0	0	1	0	0.01459854	0.016949153
271185	1	0	0.00862069	0	0	0	1	0.00729927	0.016949153
4376298	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.186440678
789493	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
293854	0	1	0	0	0	1	0	0.01459854	0.016949153
207855	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
770071	0	1	0	0	0.029411765	1	0	0.02189781	0
770072	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
357636	0	1	0	0	0.029411765	1	0	0.01459854	0
4422404	0	0	0	0	0	1	0	0	0.016949153
729589	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
4361611	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
278678	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
848677	1	0	0	0	0.029411765	1	0	0.01459854	0
2030339	1	0	0.004310345	0	0	0	1	0	0.016949153
848679	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
1145431	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
123001	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
71658	0	0	0.00862069	0	0	1	0	0.01459854	0
213482	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
12571	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
12574	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
213487	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4385599	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
4385598	0	1	0.004310345	0	0	0	1	0	0
4385596	0	1	0	0	0.029411765	1	0	0.02189781	0.016949153
4385594	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
4385591	0	0	0.00862069	0	0	0	1	0.00729927	0.016949153
4373111	0	1	0	0	0.029411765	1	0	0.01459854	0
2921824	0	1	0	0	0.029411765	1	0	0.01459854	0
2921820	1	0	0.00862069	0	0.029411765	1	0	0.058394161	0.152542373
2921823	0	1	0	0	0.029411765	1	0	0.01459854	0
2921822	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
318396	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
965320	0	0	0.025862069	0	0.029411765	0	1	0.01459854	0.016949153
4329093	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
318395	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
318390	0	1	0	0	0	1	0	0.01459854	0.016949153
318391	0	1	0.004310345	0	0	0	1	0	0.016949153
4364399	0	0	0.004310345	0	0	1	0	0.01459854	0
318399	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
310561	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
193504	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
310563	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
1026550	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
158183	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
1026553	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
310568	0	1	0	0	0.029411765	1	0	0.01459854	0
889635	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
4353099	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
307098	0	1	0.004310345	0	0	1	0	0.00729927	0
1146342	1	0	0	0	0.029411765	1	0	0.01459854	0.016949153
1146343	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
378005	1	0	0.00862069	0	0.029411765	0	1	0.00729927	0.016949153
383300	0	0	0.025862069	0	0.029411765	0	1	0.01459854	0.016949153
1146349	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
4353093	1	0	0.012931034	0	0.029411765	1	0	0.051094891	0.254237288
307092	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
307096	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
61884	0	1	0.047413793	0	0	1	0	0.02919708	0
61885	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
61880	0	1	0.047413793	0	0	1	0	0.02919708	0
155433	0	0	0.004310345	0	0.029411765	1	0	0.02919708	0.084745763
82683	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
61883	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
4316515	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
105844	1	0	0.012931034	0	0.058823529	1	0	0.01459854	0.016949153
4316510	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
545507	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
545501	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
545500	0	0	0	0	0	1	0	0.01459854	0
2703024	0	0	0.004310345	0	0	0	1	0	0.016949153
356942	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
468387	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
1097113	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4218752	0	1	0.00862069	0	0	0	1	0	0.016949153
166669	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.050847458
166668	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
563532	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
3571104	0	1	0.004310345	0	0	1	0	0.01459854	0
956073	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
631781	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
3571101	0	1	0.004310345	0	0.029411765	1	0	0	0.016949153
4424584	0	1	0	0	0	1	0	0.01459854	0.016949153
4470162	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
4424587	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
247849	0	1	0	0	0	1	0	0.01459854	0
923105	1	0	0	0	0	1	0	0.00729927	0
4427058	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
632252	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
247841	0	1	0	0	0.029411765	0	1	0.01459854	0
4294796	0	0	0.012931034	1	0.029411765	1	0	0.072992701	0.186440678
4294797	0	1	0.012931034	0	0	1	0	0.01459854	0.016949153
4294790	0	1	0	0	0.029411765	1	0	0.02189781	0
4073490	0	1	0	0	0	1	0	0.01459854	0
4427054	0	1	0.004310345	0	0	1	0	0.00729927	0
844815	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
960421	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
343412	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0
844811	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
459808	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
2489	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
2486	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
167156	0	0	0.00862069	1	0.058823529	1	0	0.00729927	0.016949153
2485	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
2483	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
70598	0	0	0	0	0.029411765	1	0	0.01459854	0
1137910	0	0	0.034482759	0	0	0	1	0.01459854	0.016949153
4395869	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
1137914	0	1	0.012931034	0	0.029411765	1	0	0.04379562	0.084745763
1137916	0	1	0.00862069	0	0	1	0	0.01459854	0.016949153
1137919	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
996574	1	0	0	0	0.029411765	0	1	0	0.016949153
996575	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
996572	0	0	0.025862069	0	0.029411765	0	1	0.01459854	0.016949153
4395867	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
204027	0	1	0	0	0	1	0	0.01459854	0.016949153
60757	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
289355	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
567747	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0
2016961	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
736600	0	0	0.004310345	0	0	1	0	0.01459854	0
1024572	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
4461919	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
3206363	0	1	0.004310345	0	0.029411765	1	0	0.02919708	0.050847458
235549	1	0	0.004310345	0	0.029411765	1	0	0.04379562	0.271186441
235541	1	0	0.004310345	0	0.029411765	1	0	0	0.016949153
235543	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
1096644	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
235545	0	1	0	0	0	1	0	0.01459854	0
235544	0	0	0.004310345	0	0.029411765	1	0	0	0.016949153
235547	0	0	0.004310345	0	0	1	0	0.01459854	0
235546	0	1	0	0	0	1	0	0.01459854	0.016949153
4382512	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
687206	1	0	0	0	0.029411765	1	0	0.01459854	0
537559	0	0	0.012931034	1	0.058823529	1	0	0.01459854	0.016949153
884585	0	0	0.00862069	1	0	0	1	0.01459854	0
659105	0	1	0	0	0	1	0	0.01459854	0
4409949	1	0	0.034482759	0	0.029411765	1	0	0.03649635	0.13559322
352914	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
143808	0	1	0.004310345	0	0	1	0	0.00729927	0.016949153
392596	0	0	0.025862069	0	0.029411765	0	1	0.01459854	0.016949153
4295443	0	0	0.004310345	0	0	0	1	0	0.016949153
143806	0	1	0.004310345	0	0.029411765	1	0	0.01459854	0.016949153
4409945	0	1	0	0	0.029411765	1	0	0.01459854	0
4295446	0	0	0.004310345	0	0	0	1	0	0.016949153
4409947	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4295444	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
1145067	0	1	0	0	0.029411765	1	0	0.01459854	0
3052746	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.084745763
195358	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
195356	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
4362575	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
269162	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
269163	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
269161	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
1017844	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
1065974	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
698879	0	0	0.00862069	0	0	1	0	0.01459854	0
2332091	1	0	0.00862069	0	0.029411765	0	1	0	0.016949153
1120319	0	0	0.004310345	0	0.029411765	1	0	0.04379562	0.101694915
289078	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
372348	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
53533	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
290067	0	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
290065	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
644627	0	1	0	0	0	1	0	0.01459854	0
290063	0	0	0.00862069	0	0	0	1	0.00729927	0.016949153
850495	0	0	0.004310345	0	0	1	0	0	0.016949153
568077	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
4327069	0	1	0.004310345	0	0	1	0	0.00729927	0
514008	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
236017	0	0	0.047413793	1	0.029411765	1	0	0.087591241	0.271186441
4481017	0	0	0	1	0	1	0	0.01459854	0
4481011	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
4361104	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4334479	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
847739	0	0	0.004310345	0	0	1	0	0	0
4390547	1	0	0.056034483	0	0.029411765	1	0	0.03649635	0.050847458
2629537	0	1	0.00862069	0	0.029411765	0	1	0	0.016949153
4331857	1	0	0.004310345	0	0	1	0	0.00729927	0
4331856	0	1	0.00862069	0	0	0	1	0	0.016949153
4331851	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
139056	0	0	0.004310345	1	0.147058824	1	0	0.065693431	0.186440678
15387	0	0	0.043103448	1	0	0	1	0.00729927	0.016949153
673813	0	0	0.012931034	0	0	0	1	0.00729927	0.016949153
673812	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.033898305
673815	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
4319852	0	0	0.004310345	1	0.176470588	1	0	0.065693431	0.169491525
114939	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
2388617	0	1	0	0	0	1	0	0.01459854	0.016949153
338702	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
114936	0	0	0.043103448	0	0	0	1	0.00729927	0.016949153
845396	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
114930	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
114931	0	0	0.00862069	0	0.058823529	1	0	0.00729927	0
338705	0	0	0.00862069	1	0	0	1	0.00729927	0.016949153
158957	1	0	0.004310345	0	0	1	0	0.01459854	0.016949153
158950	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
584827	0	0	0.038793103	1	0.058823529	1	0	0.233576642	0.559322034
147492	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
584825	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.033898305
4311633	0	0	0.004310345	0	0	1	0	0.01459854	0
584822	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
584821	0	1	0	0	0.029411765	1	0	0.01459854	0
147494	0	1	0.00862069	0	0	0	1	0.01459854	0.016949153
273352	1	0	0.004310345	0	0.029411765	1	0	0.02919708	0.101694915
67836	0	1	0	0	0.029411765	1	0	0.01459854	0
273351	0	0	0.00862069	0	0	1	0	0.01459854	0
273357	0	1	0.004310345	0	0	0	1	0.01459854	0.016949153
4310589	0	1	0.004310345	0	0	1	0	0.01459854	0.016949153
1813096	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
893096	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.033898305
67839	1	0	0.086206897	0	0.029411765	1	0	0.03649635	0.101694915
2251852	0	0	0.086206897	0	0.029411765	1	0	0.03649635	0.084745763
2091600	0	0	0.004310345	0	0	1	0	0.00729927	0
717574	0	1	0.025862069	0	0.029411765	1	0	0.04379562	0.186440678
2251856	0	0	0.00862069	0	0.029411765	1	0	0.065693431	0.169491525
335081	0	1	0	0	0.029411765	1	0	0.00729927	0
209907	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
2251859	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
209903	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
777514	1	0	0.012931034	0	0.058823529	1	0	0.02189781	0.016949153
851361	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
3359316	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
356119	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0
1034045	0	1	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
356113	0	0	0.012931034	1	0.058823529	1	0	0	0.033898305
1634163	0	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
507223	0	0	0.00862069	1	0	0	1	0.01459854	0
1053439	0	0	0.047413793	1	0.029411765	1	0	0.080291971	0.13559322
12399	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
405181	0	0	0.004310345	0	0	1	0	0	0.016949153
3433315	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
3229935	0	0	0.00862069	0	0.029411765	1	0	0.02919708	0.101694915
228955	0	1	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
923954	0	0	0.012931034	1	0	0	1	0.01459854	0
165148	1	0	0	0	0	1	0	0.00729927	0
3169482	1	0	0.004310345	0	0.029411765	0	1	0	0.016949153
165146	0	1	0.004310345	0	0	0	1	0.00729927	0.016949153
165140	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
4344969	0	1	0	0	0	1	0	0.01459854	0
4344968	0	1	0.00862069	0	0	0	1	0.00729927	0.016949153
4354355	0	0	0.094827586	1	0.088235294	1	0	0.262773723	0.762711864
978122	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
225856	0	0	0	0	0.029411765	1	0	0	0
333860	1	0	0.004310345	0	0	1	0	0.00729927	0.016949153
4344961	1	0	0.004310345	0	0	1	0	0.00729927	0
