0,t-SNE1,t-SNE2
JF031002.1.1292,-10.656608,33.170662
JF037988.1.1373,-11.017412,56.847702
JF042351.1.1319,-3.1728837,43.339756
JF044111.1.1379,-9.815434,-30.242174
JF045838.1.1372,25.527697,62.152756
JF048255.1.1354,35.57426,-9.120736
JF052873.1.1355,31.205505,-34.830563
JF057160.1.1343,-38.496883,-5.6071005
JF057538.1.1353,49.834183,-51.04922
JF057596.1.1380,22.835438,51.730885
JF057786.1.1380,3.7228246,47.059864
JF058121.1.1279,-14.987272,-9.521479
JF058250.1.1351,-0.5836008,34.73133
JF059136.1.1311,36.23091,-30.449272
JF059998.1.1357,0.9870042,48.684196
JF062451.1.1370,2.2816877,39.95763
JF064395.1.1378,33.541904,-8.292077
JF065594.1.1364,64.93773,-12.90863
JF067258.1.1350,-1.4384156,87.7683
JF072241.1.1258,14.774941,25.081507
JF082189.1.1377,63.52392,-6.380681
JF087953.1.1320,-6.3988385,91.85677
JF088452.1.1325,37.07201,-17.68097
JF089497.1.1303,-57.397823,-2.176501
JF090188.1.1364,-10.906412,49.320103
JF091577.1.1328,63.229797,-6.0205507
JF091636.1.1347,64.15816,-8.101832
JF093120.1.1334,-39.71821,56.925068
JF093828.1.1346,-31.952261,47.270775
JF095411.1.1369,56.47023,12.494348
JF095834.1.1347,25.999224,60.346382
JF096707.1.1375,1.8048102,41.43584
JF096771.1.1331,49.035126,-9.656528
JF101079.1.1256,-6.656099,89.412445
JF103639.1.1333,-16.842276,30.287596
JF104196.1.1305,-40.993725,39.53366
JF104206.1.1347,-1.596733,83.246506
JF105630.1.1385,63.49827,-9.580703
JF106001.1.1271,-6.9392676,91.05788
JF106005.1.1329,60.814934,-8.545804
JF107789.1.1369,-3.8825824,35.2392
JF110574.1.1364,-13.42649,-10.67027
JF110835.1.1384,-3.498816,35.409847
JF110841.1.1382,63.824627,-9.522151
JF111268.1.1369,65.45246,-5.911425
JF112015.1.1394,39.8642,-34.594967
JF112041.1.1258,-14.9046135,-9.282568
JF113984.1.1349,-3.2157059,87.91841
JF115422.1.1375,-14.4702635,52.867786
JF115506.1.1367,65.74034,-44.055252
JF115987.1.1347,-4.698288,83.505295
JF117067.1.1365,-3.7512524,-28.461845
JF117260.1.1361,-16.844515,56.774803
JF117724.1.1357,32.69194,-63.22258
JF120137.1.1363,64.862625,-13.000506
JF120145.1.1346,-4.210587,86.71028
JF120720.1.1366,52.49526,51.96221
JF121027.1.1363,-30.082632,23.963001
JF122646.1.1384,-0.9973074,34.513287
JF123305.1.1333,-19.673859,57.055134
JF124473.1.1355,-50.304672,-10.012383
JF124688.1.1336,-11.756257,-64.81128
JF124766.1.1334,44.602417,-49.755207
JF125650.1.1285,-10.85956,49.468895
JF126467.1.1346,-12.646386,-7.680405
JF127612.1.1359,-16.713154,66.63407
JF127747.1.1272,-41.96383,50.52302
JF128502.1.1359,62.467133,-4.3980513
JF128766.1.1378,1.2468588,43.163597
JF128995.1.1359,-9.336697,11.593737
JF129236.1.1333,-8.034983,63.27037
JF129679.1.1354,1.4537938,61.271538
JF131013.1.1258,14.757806,23.932472
JF131285.1.1359,-14.64603,64.591515
JF131578.1.1367,10.636662,38.465557
JF131605.1.1321,-18.074886,12.71652
JF131672.1.1361,-0.5908644,35.345654
JF131759.1.1337,-14.193378,68.32162
JF132755.1.1361,-26.465319,61.333073
JF133744.1.1348,13.776694,-56.782455
JF133967.1.1369,68.468956,-5.1243143
JF135345.1.1367,-6.9952493,61.841057
JF135466.1.1371,-15.5259695,-9.189599
JF135518.1.1365,1.3744493,62.71717
JF135534.1.1359,1.5975668,62.17552
JF138197.1.1347,9.622009,82.38559
JF138446.1.1356,20.059517,14.13582
JF138496.1.1360,-15.163355,68.25691
JF139928.1.1354,-15.024906,-9.1932955
JF140876.1.1359,-12.165387,60.610226
JF140888.1.1356,-19.48264,65.33567
JF141872.1.1365,-1.3305281,54.2292
JF141876.1.1383,3.8028216,46.944225
JF142008.1.1345,9.914786,29.21848
JF142145.1.1375,3.2089772,41.43525
JF142224.1.1345,-14.928538,68.05874
JF142362.1.1383,68.40865,-11.856924
JF143268.1.1370,18.503994,36.019733
JF145838.1.1337,-1.3845301,89.86302
JF145918.1.1350,-39.388325,56.49644
JF146004.1.1361,-1.7088437,54.514965
JF146078.1.1354,17.64288,25.770502
JF146160.1.1334,-15.782031,64.30831
JF146311.1.1361,1.8299035,47.726765
JF146374.1.1356,-12.5951,61.04362
JF146416.1.1327,-18.61131,65.740326
JF147782.1.1370,66.270966,-5.7369595
JF148501.1.1373,-6.4571195,91.74986
JF148966.1.1361,-25.930485,61.802547
JF150483.1.1314,1.7626185,37.613937
JF150656.1.1355,17.172432,-8.985416
JF150899.1.1302,-11.097756,49.79892
JF150985.1.1355,-9.741431,54.847744
JF151040.1.1336,-10.317941,84.20239
JF151070.1.1361,-16.38993,68.776215
JF151396.1.1371,13.943797,32.97481
JF151653.1.1370,63.900166,-8.127369
JF151704.1.1366,16.317772,22.57754
JF152180.1.1335,45.781624,-53.31807
JF152804.1.1371,55.700294,21.559467
JF152882.1.1361,32.283348,-63.677284
JF153067.1.1376,64.22688,-6.6592827
JF153130.1.1366,65.1603,-14.245723
JF153317.1.1392,59.859707,-8.884261
JF153523.1.1347,66.6854,51.32764
JF153934.1.1360,32.920242,-63.407215
JF154739.1.1369,65.5062,-9.013162
JF155181.1.1335,-14.115878,64.402176
JF156412.1.1365,64.5541,-6.089927
JF156670.1.1384,46.051777,-60.847164
JF158381.1.1365,-2.032833,38.862278
JF159385.1.1351,50.11855,-44.436737
JF159460.1.1350,29.294794,-19.244776
JF159595.1.1352,37.023354,-37.109116
JF159661.1.1347,35.93626,-8.855503
JF159724.1.1335,44.04246,-50.10002
JF160056.1.1354,-9.1239805,-74.80792
JF160083.1.1354,-7.192372,50.65809
JF160112.1.1371,5.9221196,17.206099
JF160180.1.1268,59.55997,-18.466131
JF160900.1.1352,-48.740627,-7.8054695
JF161006.1.1350,52.20958,-46.15904
JF161010.1.1382,66.46171,-23.878347
JF161086.1.1352,55.10154,-38.010586
JF161198.1.1349,39.66833,-41.089222
JF161248.1.1347,49.119884,-46.060486
JF161459.1.1351,53.26918,-36.21859
JF161512.1.1353,51.122128,-34.7158
JF161518.1.1282,18.441217,1.7216127
JF161568.1.1377,61.755592,-7.044626
JF161581.1.1333,50.9718,-46.348686
JF161681.1.1371,18.862904,58.71355
JF161683.1.1388,61.438442,-9.966893
JF161693.1.1351,17.282959,28.610989
JF161731.1.1357,0.82461256,62.954987
JF161743.1.1369,28.181091,-9.735209
JF161745.1.1358,35.49271,-8.132201
JF161755.1.1349,-4.1698375,19.09567
JF161763.1.1353,21.68463,-32.928185
JF161844.1.1333,47.49458,-48.371193
JF161921.1.1354,11.0930605,28.429222
JF161925.1.1353,72.15982,-34.89419
JF161960.1.1357,55.58149,-42.574196
JF161986.1.1351,72.217255,-33.66479
JF162239.1.1352,48.66284,-47.837368
JF162368.1.1339,45.83251,40.544548
JF162658.1.1365,65.37185,-9.0460005
JF162659.1.1366,30.531803,-63.754753
JF162676.1.1364,63.619194,-46.241028
JF163050.1.1358,8.366832,81.25943
JF163075.1.1334,42.94967,-44.362274
JF163596.1.1351,52.466938,-34.554485
JF163633.1.1360,-17.336378,55.806427
JF163825.1.1359,54.35513,-44.10956
JF168160.1.1356,-0.72621715,89.85918
JF168303.1.1318,21.083223,33.312458
JF169949.1.1363,14.589122,55.291626
JF171722.1.1334,-42.527126,-24.19563
JF171931.1.1380,14.930209,24.408989
JF172015.1.1361,4.616498,85.34654
JF172118.1.1354,-48.48386,-14.968662
JF173891.1.1387,60.79461,-48.124504
JF173953.1.1367,6.740657,84.61372
JF173981.1.1355,44.51711,-56.581543
JF174686.1.1369,63.24269,-5.917344
JF175727.1.1353,-35.371758,59.646133
JF176336.1.1347,7.377399,84.43854
JF176422.1.1365,50.07226,-45.03169
JF176662.1.1382,20.347195,14.713805
JF176996.1.1360,35.01759,-9.378295
JF177026.1.1335,22.046316,29.853874
JF177220.1.1318,-17.354834,37.613247
JF177285.1.1364,-1.3192312,86.94291
JF177362.1.1349,-0.114838585,88.163864
JF177487.1.1349,-3.4643633,88.65878
JF177757.1.1351,24.127958,24.98422
JF178040.1.1358,-41.584576,58.79982
JF178404.1.1365,64.34196,-6.092495
JF178846.1.1362,19.777899,14.392763
JF179224.1.1335,-21.008465,32.690517
JF180167.1.1282,-38.893635,51.352676
JF181596.1.1364,33.603935,-61.412228
JF181670.1.1367,64.93291,-44.643085
JF182033.1.1329,3.6303434,59.694016
JF182165.1.1357,36.92101,-12.095599
JF182421.1.1363,20.344673,14.630158
JF183959.1.1367,8.174042,81.58613
JF184038.1.1345,-3.384052,88.28553
JF184055.1.1362,-13.115417,0.19969818
JF186256.1.1367,-5.1713653,60.84637
JF186313.1.1347,62.99251,-6.3375273
JF186440.1.1371,16.325993,22.38564
JF187469.1.1361,-0.7529979,85.10215
JF188540.1.1365,65.33774,-13.480644
JF188851.1.1368,55.047493,-22.816017
JF188931.1.1282,-45.82029,34.38853
JF189240.1.1303,-50.05834,41.929916
JF189318.1.1335,63.99882,-8.858929
JF189323.1.1370,65.463036,-5.879696
JF189333.1.1362,-18.377981,53.452976
JF189424.1.1363,-2.6500192,-28.798653
JF189481.1.1383,62.54774,-9.731379
JF189488.1.1361,-19.860624,56.732426
JF189509.1.1356,0.8317701,43.0901
JF189647.1.1358,-2.414134,41.02493
JF189684.1.1343,64.77357,-45.067993
JF190649.1.1337,-42.788795,59.408577
JF190728.1.1357,2.4368389,38.142097
JF191472.1.1358,0.7214204,48.71184
JF191903.1.1373,-9.193643,13.254188
JF192305.1.1345,34.135086,-9.660875
JF192478.1.1346,0.10335813,86.142426
JF192604.1.1366,35.099113,-8.868825
JF192943.1.1348,0.17125145,44.073105
JF193117.1.1388,35.669067,-9.117263
JF193498.1.1348,7.879599,82.42191
JF193507.1.1378,-15.082681,-9.462289
JF193794.1.1368,65.03696,-6.1014585
JF194008.1.1359,63.575123,-7.1529284
JF194361.1.1386,66.82499,-10.074539
JF194489.1.1352,-7.002925,63.454147
JF196651.1.1308,-14.56362,68.16437
JF196953.1.1351,19.99839,14.547209
JF197006.1.1364,62.85221,-6.868559
JF197024.1.1357,10.038725,81.28877
JF197159.1.1360,-10.374214,62.89849
JF197416.1.1347,-0.22867054,21.04427
JF198387.1.1359,63.919964,-5.142033
JF198522.1.1350,32.582424,-63.34346
JF198578.1.1357,29.771784,48.76396
JF198707.1.1359,41.263058,-64.57982
JF199152.1.1381,28.788939,54.411846
JF200027.1.1366,0.26268408,9.003289
JF201050.1.1360,-14.749095,68.834435
JF202287.1.1304,-50.87665,42.050602
JF202533.1.1374,-39.69556,58.216885
JF202999.1.1355,-13.381214,58.923054
JF203190.1.1346,-4.1589885,88.25062
JF203236.1.1325,-3.1749043,-38.03859
JF204045.1.1361,-6.226276,83.48162
JF205223.1.1385,-6.087609,34.0884
JF206640.1.1370,-4.883723,92.24329
JF207434.1.1370,-34.560936,18.72724
JF208261.1.1361,-12.753764,61.22213
JF210939.1.1357,-0.53145236,82.74523
JF211007.1.1361,-0.82792664,35.769203
JF211169.1.1370,-39.022877,52.916344
JF217088.1.1357,9.660093,81.40374
JF217215.1.1357,11.781118,80.45945
JF217665.1.1354,-12.629347,57.325726
JF217893.1.1356,-7.290271,63.286716
JF218684.1.1345,7.047361,84.372055
JF218944.1.1353,-51.8722,29.698776
JF220351.1.1310,41.3088,-63.57351
JF220832.1.1358,-0.9751271,81.38521
JF220902.1.1366,6.992371,-44.64013
JF220962.1.1367,19.336859,29.621885
JF220967.1.1337,2.879809,48.48487
JF220976.1.1376,1.6409214,41.89773
JF221374.1.1362,20.497667,-55.057785
JF221453.1.1349,9.262485,81.22517
JF221690.1.1374,52.160175,50.369755
JF221747.1.1376,54.279373,-22.697515
JF222023.1.1341,55.40054,-36.90561
JF223416.1.1347,1.2967477,42.12045
JF223947.1.1343,62.483746,-6.04837
JF224197.1.1374,-10.306769,52.540844
JF224375.1.1373,65.696236,-5.3274245
JF224412.1.1365,6.7732654,17.700308
JF224904.1.1305,-42.27103,55.195816
JF225044.1.1379,1.4623706,38.605366
JF226035.1.1373,-51.776752,42.125095
JF226212.1.1366,-34.91543,54.56752
JF226227.1.1358,-46.499546,34.168884
JF226337.1.1345,-42.391838,56.03979
JF226995.1.1384,62.366688,-9.945402
JF227828.1.1308,-46.22265,45.0207
JF228043.1.1349,-3.1588998,89.03168
JF229141.1.1340,7.852463,81.23317
JF229465.1.1365,-1.0135261,89.65241
JF229524.1.1348,-18.415369,27.25145
JF229737.1.1367,-28.924673,53.39196
JF230578.1.1384,0.30411884,28.826149
JF231003.1.1341,1.063573,43.196228
JF231187.1.1319,-42.073353,58.93787
JF231357.1.1355,-1.5892351,89.24996
JF231418.1.1391,-11.774537,58.268524
JF231450.1.1376,4.614883,46.698006
JF231503.1.1387,-2.4608192,86.18422
JF231504.1.1362,-9.758587,50.590446
JF231591.1.1330,18.807196,6.796028
JF233885.1.1345,-16.895916,66.75933
JF234038.1.1367,65.271324,-13.583398
JF234074.1.1370,65.57182,-12.581475
JF234245.1.1370,0.9938972,28.660992
JF234276.1.1338,-71.70313,-29.281078
JF234954.1.1375,27.546011,10.12335
JF235679.1.1356,-10.299125,50.39465
JF237055.1.1286,-22.3508,57.82512
JF237592.1.1369,55.527313,21.381178
JF237744.1.1361,-12.682083,62.857754
JF238907.1.1340,-15.325413,67.63465
JF239178.1.1371,2.7804742,41.458824
JF240039.1.1322,-27.871555,58.864258
JF240255.1.1377,-8.487614,47.03765
JF240422.1.1335,-8.627071,61.783478
JF240740.1.1354,77.980736,-19.357891
JF240783.1.1342,-2.0431118,87.08154
JF240952.1.1351,38.97103,24.051798
JF241502.1.1380,15.84254,20.688402
JF241522.1.1335,-14.194113,52.6672
JF241759.1.1361,-14.661572,59.9887
JF241929.1.1349,-12.800885,55.10457
JF265850.1.1359,-52.46122,42.671364
JF312675.1.1385,18.465322,35.65786
JF312713.1.1310,-26.551186,19.079432
JF313109.1.1310,31.670095,31.782934
JF340474.1.1407,10.676793,-16.936691
JF411966.1.1448,-21.15032,29.802565
JF443769.1.1385,-35.420273,80.35987
JF459957.1.1238,-42.722008,51.14258
JF500169.1.1484,-49.85507,25.449215
JF501606.1.1434,18.029093,35.131508
JF506633.1.1362,32.147728,-63.51847
JF506634.1.1362,-23.767504,23.330233
JF506640.1.1362,-0.43598872,36.070366
JF506644.1.1364,-0.6292455,35.918823
JF681464.1.1256,-22.863708,45.515606
JF681780.1.1269,-26.881233,45.011696
JF690896.1.1466,38.902534,28.021336
JF703522.1.1419,-51.610176,42.156807
JF703604.1.1513,-27.863245,43.99206
JF703628.1.1513,58.316254,13.019089
JF707868.1.1379,65.425285,35.216965
JF709903.1.1366,-27.999886,-17.453651
JF712661.1.1208,25.016968,2.9698977
JF747607.1.1274,-22.86888,64.64434
JF747609.1.1267,-16.04026,-71.01494
JF747611.1.1274,-15.655418,57.90302
JF750939.1.1409,2.7003295,-14.911779
JF776388.1.1384,18.438892,29.845573
JF790971.1.1251,-26.204224,62.536877
JF797359.1.1335,-36.06088,-14.85826
JF797382.1.1303,-15.761606,2.8967218
JF797383.1.1312,21.079126,-3.6984386
JF797466.1.1308,-47.462128,-2.2122529
JF797488.1.1315,-16.577616,-68.432236
JF797495.1.1310,-17.226873,-69.159
JF797519.1.1303,-14.161947,-9.45222
JF797535.1.1316,-14.262068,3.5459895
JF797571.1.1308,21.514643,57.337746
JF797595.1.1303,-33.145493,36.386314
JF797601.1.1275,-42.78536,-40.80354
JF800706.1.1239,-25.48101,64.14163
JF803519.1.1479,-0.5052102,81.22955
JF810080.1.1222,-42.089447,57.029686
JF815403.1.1489,57.851196,18.558512
JF824799.1.1423,4.631142,-28.106321
JF824807.1.1499,1.744408,-19.660389
JF824809.1.1341,7.386277,-40.61523
JF920339.1.1383,26.1638,10.18377
JF920346.1.1371,-38.962353,28.97581
JF920353.1.1335,-19.420744,-4.4528832
JF920355.1.1333,19.647835,-44.31273
JF920356.1.1312,-23.157234,20.947325
JF920357.1.1351,19.404379,34.88375
JF920361.1.1333,61.341816,-12.498774
JF920367.1.1344,-23.726864,19.311535
JF920375.1.1352,54.378723,-4.1316633
JF927246.1.1206,-48.46276,25.320492
JF975741.1.1489,-33.014866,36.16594
JF980498.1.1419,-34.840004,-58.27349
JN004064.1.1431,-10.132414,46.168507
JN012660.1.1452,-83.43039,11.837723
JN012709.1.1456,-73.68231,21.131157
JN012808.1.1459,13.047619,34.452484
JN012843.1.1464,-64.230865,18.271648
JN012890.1.1426,49.20335,-58.358044
JN012913.1.1445,52.086647,-41.5555
JN012953.1.1460,-77.52498,11.570231
JN012989.1.1451,66.88143,-38.309395
JN013015.1.1455,-69.63371,21.555613
JN013055.1.1458,-77.67237,19.384363
JN013057.1.1460,-68.6215,14.919275
JN013150.1.1426,-83.04344,21.821377
JN020353.1.1438,-26.53968,22.375896
JN020355.1.1242,-30.06039,-22.086723
JN020644.1.1417,23.049892,61.67862
JN032883.1.1399,-52.653183,41.901077
JN036545.1.1507,-37.52911,29.847853
JN093022.1.1222,-39.671886,31.275671
JN104029.1.1463,-8.01576,61.70166
JN162688.1.1404,-49.92607,-53.963898
JN162689.1.1358,-34.453205,-40.29635
JN167613.1.1490,-32.68149,36.20771
JN173096.1.1498,-33.673233,83.19442
JN173162.1.1543,-52.84518,-49.748016
JN173177.1.1419,33.338665,-44.273922
JN187068.1.1497,40.257877,-51.695683
JN187073.1.1478,28.223503,-63.379906
JN187075.1.1498,-5.46042,-40.712505
JN196132.1.1253,-26.49688,62.849766
JN210898.1.1382,-52.13053,29.60426
JN245678.1.1468,10.637966,76.69481
JN245816.1.1526,-29.84726,-46.304253
JN245855.1.1493,-21.226604,8.528164
JN251781.1.1331,72.266464,48.705593
JN387334.1.1318,26.198538,59.305313
JN399172.1.1338,-49.73351,28.524523
JN409468.1.1448,1.4068105,3.6000998
JN429196.1.1223,-50.996834,28.614124
JN559488.1.1490,-33.072746,-14.920774
JN559502.1.1494,2.7753575,50.197754
JN559509.1.1488,54.634594,-7.5550914
JN559553.1.1501,-48.528828,-3.4903371
JN559567.1.1501,2.702224,50.04478
JN559616.1.1500,2.0957499,2.4091716
JN559623.1.1493,70.618576,44.129593
JN559646.1.1500,-22.957598,-25.432087
JN559735.1.1504,-3.7806845,43.502384
JN573359.1.1276,-17.360878,36.12281
JN590708.1.1266,-42.7488,46.575302
JN613170.1.1353,-34.632946,-47.178753
JN619824.1.1388,-25.85925,18.527958
JN619878.1.1412,-60.54192,-9.942632
JN619899.1.1399,-8.11879,-72.47349
JN619974.1.1362,-50.918335,-22.285027
JN619982.1.1425,-56.99683,13.735037
JN639385.1.1262,-53.73659,42.264183
JN639391.1.1262,-33.076904,35.43888
JN657222.1.1286,-8.322894,84.59469
JN680611.1.1459,-24.832848,16.877523
JN680618.1.1455,-9.624581,-16.29207
JN681947.1.1424,-26.198036,23.00936
JN681952.1.1423,-23.322132,59.02357
JN682042.1.1349,14.757515,26.365871
JN698650.1.1277,-45.73775,-6.1799393
JN698670.1.1421,-43.45401,5.891183
JN700131.1.1446,-43.009766,34.186504
JN703378.1.1490,12.692643,-30.899633
JN713207.1.1519,-11.263813,62.7081
JN713250.1.1532,-11.609805,64.56933
JN713280.1.1508,-6.238963,50.01925
JN713312.1.1522,55.355465,-4.5191655
JN713328.1.1506,-10.37412,63.991623
JN713503.1.1475,-59.19368,-8.331863
JN713521.1.1496,-9.953409,64.25604
JN787191.1.1404,10.43319,80.28255
JN792350.1.1393,57.678825,25.731762
JN797481.1.1203,-11.396706,21.064262
JN797483.1.1220,-32.48118,25.933107
JN809769.1.1265,-3.3694851,85.17518
JN831369.1.1220,14.69013,35.645496
JN837487.1.1474,-1.6082555,87.57594
JN837493.1.1464,-42.092987,-23.344864
JN863469.1.1246,-28.530384,42.40028
JN866593.1.1506,-0.81714076,14.964983
JN942144.1.1440,-35.362347,80.70538
JN969337.1.1490,-8.764421,31.220915
JN995582.1.1479,7.949302,18.025827
JNGB01000255.3493.4967,-14.941808,29.637724
JNLG01000001.2768369.2769878,-24.02946,19.095003
JPIT01000001.10.1536,-54.319904,-28.59695
JQ012968.1.1387,-43.040123,45.335606
JQ012969.1.1385,-50.623837,42.027706
JQ014421.1.1209,-9.2387495,13.168796
JQ014516.1.1251,-30.242847,44.100853
JQ014589.1.1266,-38.204716,28.9519
JQ072105.1.1419,12.7512665,-42.775463
JQ072133.1.1375,-12.655292,-9.827449
JQ072168.1.1413,-8.455661,-38.68427
JQ072203.1.1422,-23.101118,-24.389404
JQ072251.1.1442,33.259293,-30.215153
JQ072262.1.1427,-0.45188084,27.693172
JQ072269.1.1450,-51.183437,21.974642
JQ072277.1.1442,-21.419102,10.2456045
JQ072402.1.1427,-33.612278,-55.182674
JQ072585.1.1372,-57.000866,13.719954
JQ072642.1.1391,-6.5859194,-40.370167
JQ072659.1.1350,-69.86322,-3.4288414
JQ072685.1.1304,-9.79136,-9.581333
JQ072717.1.1365,17.869589,1.8408982
JQ072767.1.1416,-22.997972,-25.607338
JQ072793.1.1400,-2.1664102,81.723236
JQ074012.1.1294,-10.851299,20.815351
JQ083407.1.1518,-0.6282998,-30.517508
JQ083417.1.1528,9.534754,-8.747696
JQ083424.1.1482,-56.359447,21.199726
JQ083428.1.1519,23.321543,-57.541267
JQ083789.1.1511,-71.815544,17.980824
JQ083904.1.1489,-73.48224,20.715374
JQ083944.1.1280,-66.48787,38.074524
JQ083953.1.1474,-83.8473,22.91868
JQ084035.1.1510,-57.943634,-3.2540529
JQ084051.1.1497,-77.696465,19.314701
JQ084226.1.1447,-58.490124,6.9623346
JQ084267.1.1492,-66.939156,14.283356
JQ084279.1.1482,-87.49907,17.553314
JQ084329.1.1533,-81.76346,17.207678
JQ084332.1.1496,-85.42122,15.118846
JQ084388.1.1483,-11.547567,-18.166872
JQ084527.1.1496,61.72144,38.03235
JQ084643.1.1458,-13.500416,-0.07681929
JQ084893.1.1488,-73.44243,22.806755
JQ084961.1.1491,-82.60942,12.709096
JQ085061.1.1491,-86.096535,17.537981
JQ085082.1.1487,-68.72879,20.309078
JQ085657.1.1271,-16.227816,-69.80213
JQ085668.1.1200,-30.04788,-39.82985
JQ087389.1.1505,-14.606709,68.33068
JQ087391.1.1503,2.0531952,79.068886
JQ183116.1.1397,-32.781586,-41.929703
JQ183159.1.1363,-3.651783,-42.259647
JQ183211.1.1350,4.44279,-38.922955
JQ183233.1.1346,-51.0398,-45.02197
JQ183272.1.1337,4.4057517,-37.297215
JQ183346.1.1350,5.13735,-36.708164
JQ183361.1.1338,28.812895,-58.968452
JQ183370.1.1355,61.49586,10.710287
JQ183384.1.1354,-69.502075,-29.775045
JQ183427.1.1363,70.39599,-34.10174
JQ183443.1.1354,-49.617626,-42.94389
JQ183465.1.1344,39.628757,12.02708
JQ183542.1.1333,-39.522907,-49.37278
JQ183559.1.1330,-36.857723,-49.18313
JQ183603.1.1352,-67.03929,-27.37094
JQ183604.1.1344,-68.878395,-24.508738
JQ183615.1.1332,59.201954,-23.420662
JQ183666.1.1360,-68.73389,-24.97641
JQ183692.1.1353,9.310714,-47.534348
JQ183707.1.1371,-30.528585,-47.923218
JQ183711.1.1357,-34.805534,-47.59867
JQ183716.1.1336,3.6332881,-40.90782
JQ183752.1.1346,-8.621528,1.3313178
JQ183753.1.1333,-61.349247,6.528221
JQ183766.1.1362,-4.5188875,-44.636303
JQ183785.1.1345,2.4347425,-42.891197
JQ183790.1.1371,-37.354282,-44.788696
JQ183803.1.1368,11.776495,-48.401226
JQ183813.1.1395,-28.499306,-48.930325
JQ183826.1.1361,59.616383,37.273666
JQ183852.1.1396,6.2045875,-48.74078
JQ183864.1.1354,5.4014106,-36.68189
JQ183886.1.1351,70.665565,36.232742
JQ183890.1.1336,-29.494795,-29.371243
JQ183898.1.1354,-44.234913,-58.946224
JQ183939.1.1362,29.546194,-59.15173
JQ183949.1.1358,59.568832,37.418232
JQ183987.1.1347,-54.76925,-43.21477
JQ184013.1.1370,-7.107808,23.688007
JQ184015.1.1355,-22.18459,-36.245613
JQ184023.1.1369,-42.13605,-66.17756
JQ184029.1.1354,-30.382706,-2.1929514
JQ184043.1.1352,-44.69814,-51.449696
JQ184044.1.1347,-43.493053,-43.889915
JQ184073.1.1343,-19.883928,-26.468927
JQ184113.1.1336,5.266831,-37.28715
JQ184139.1.1382,13.759713,-43.508556
JQ184167.1.1352,-54.869686,-42.58459
JQ184173.1.1337,-44.308365,-52.047447
JQ184198.1.1353,-45.516006,-43.698975
JQ184213.1.1322,18.939577,6.4645553
JQ184266.1.1358,10.730379,2.1410844
JQ184342.1.1347,-47.105854,-40.334072
JQ184348.1.1355,3.5853343,-41.822124
JQ184367.1.1348,45.283333,-30.997803
JQ184418.1.1354,3.1117043,-45.0385
JQ184494.1.1362,28.694283,57.268032
JQ184495.1.1339,42.28584,-49.260326
JQ184529.1.1357,-57.982403,-49.605824
JQ184567.1.1347,-44.715424,-53.750675
JQ184645.1.1354,-41.488544,-57.29785
JQ184661.1.1360,-59.305046,-41.832005
JQ184678.1.1349,38.948498,-42.81972
JQ184700.1.1325,-11.304195,-45.017723
JQ184707.1.1376,-41.29025,-63.732803
JQ184711.1.1319,-18.47005,-64.13513
JQ184719.1.1324,-56.892303,-49.209152
JQ184767.1.1377,13.833964,-48.412666
JQ184777.1.1349,-42.784744,-49.63577
JQ184787.1.1345,1.0986336,-40.513145
JQ184800.1.1325,-56.474174,-50.6543
JQ184824.1.1370,-33.784767,-46.72481
JQ184844.1.1344,-52.73419,-44.03244
JQ184847.1.1390,31.357063,-41.71457
JQ184849.1.1364,13.707642,-48.299343
JQ184876.1.1365,-36.786556,-52.63886
JQ184891.1.1359,28.826077,25.538763
JQ184912.1.1322,-56.00958,-50.640293
JQ184923.1.1349,3.111649,-44.569183
JQ184930.1.1377,-46.643795,-52.724396
JQ184937.1.1330,59.662766,-20.91199
JQ184952.1.1388,-56.86542,-50.029423
JQ184983.1.1358,-68.941154,-4.5868306
JQ185017.1.1391,38.875328,27.67355
JQ185037.1.1358,9.0603895,-45.833977
JQ185040.1.1375,-36.33326,-52.97463
JQ185078.1.1360,-40.51426,-63.706493
JQ185105.1.1404,-52.271206,-40.925667
JQ185142.1.1328,-43.519733,-55.103363
JQ185143.1.1339,-43.368565,-56.672173
JQ185158.1.1338,-51.209377,-51.372616
JQ185186.1.1326,-56.693344,-49.70007
JQ185207.1.1339,-28.94561,-42.989388
JQ185213.1.1355,34.88755,-45.40857
JQ185242.1.1357,-44.347843,-58.955864
JQ185300.1.1354,-41.583313,-46.304913
JQ185302.1.1343,-69.27668,-28.723057
JQ185323.1.1351,8.553455,-54.95413
JQ185330.1.1350,7.7368956,-37.627857
JQ185408.1.1354,27.222267,-10.644316
JQ185411.1.1335,26.361834,-9.693282
JQ185418.1.1353,5.4157143,-30.398384
JQ185470.1.1347,40.287663,-33.141827
JQ185474.1.1343,-45.895466,-58.304543
JQ185476.1.1330,2.1305878,-41.88826
JQ185510.1.1362,4.892383,-40.57886
JQ185512.1.1345,2.780765,-41.265648
JQ185533.1.1344,-51.869766,-46.505756
JQ185554.1.1367,-49.341675,-45.976677
JQ185562.1.1402,-49.914265,19.92488
JQ185572.1.1359,24.812952,24.66106
JQ185580.1.1327,-44.37292,-52.49743
JQ185584.1.1332,-50.466366,-45.89603
JQ185612.1.1341,-17.988775,-67.08288
JQ185637.1.1340,-29.493904,-42.991467
JQ185671.1.1368,41.007988,13.408162
JQ185679.1.1360,8.491095,-54.782436
JQ185699.1.1342,-44.586655,-52.643127
JQ185713.1.1349,-27.498487,-38.44116
