0,t-SNE1,t-SNE2
HQ803886.1.1406,-1.0538522,91.918564
HQ803913.1.1400,-84.55689,-51.63386
HQ803937.1.1427,44.75534,-22.868504
HQ803947.1.1433,-76.21404,17.926083
HQ804011.1.1370,50.715195,13.19995
HQ804155.1.1275,-65.05257,56.297546
HQ804320.1.1443,-74.06145,15.988673
HQ804717.1.1474,-77.47406,-19.331251
HQ804721.1.1448,86.57954,-46.768536
HQ805056.1.1448,59.20848,-56.079468
HQ805176.1.1444,86.694725,-46.760647
HQ805179.1.1449,89.35842,-46.564713
HQ805275.1.1443,-6.361533,-79.92234
HQ805418.1.1475,-44.35834,26.393526
HQ805534.1.1442,11.957528,45.74179
HQ805733.1.1441,12.815474,44.03193
HQ805849.1.1445,-10.35041,-7.201381
HQ805868.1.1445,-33.78232,41.364803
HQ805965.1.1477,-10.286055,-64.79783
HQ806126.1.1471,-93.326546,-18.527512
HQ806131.1.1433,-77.8598,29.31108
HQ806146.1.1448,11.560762,30.88083
HQ806883.1.1241,2.099431,-68.94617
HQ806925.1.1453,72.68874,32.80924
HQ807012.1.1436,1.6215839,-66.56098
HQ807078.1.1433,-33.19375,-63.88336
HQ807118.1.1422,61.26325,44.640793
HQ807131.1.1274,-85.632195,-51.161892
HQ807243.1.1333,46.24554,46.46505
HQ807248.1.1298,-94.50769,-18.860294
HQ807284.1.1274,-86.17094,-51.09229
HQ807296.1.1433,-27.858223,-32.41837
HQ807312.1.1390,-38.228397,-25.125816
HQ807440.1.1456,59.410473,-70.04686
HQ807512.1.1432,74.284546,31.85297
HQ807515.1.1431,28.172565,-13.233028
HQ807536.1.1382,28.34987,-13.376395
HQ807537.1.1419,28.241972,-13.3022785
HQ807567.1.1446,74.48697,31.932354
HQ807603.1.1388,28.413372,-13.474899
HQ807610.1.1387,28.030846,-13.078929
HQ807825.1.1432,26.601133,56.209885
HQ807877.1.1477,65.10197,-79.44318
HQ807895.1.1446,33.56554,0.86580515
HQ807928.1.1441,19.95092,-104.27311
HQ807948.1.1446,-23.46293,-84.57369
HQ807973.1.1443,-10.812538,-19.454308
HQ807991.1.1440,12.546089,-14.296671
HQ807997.1.1454,59.927456,-14.192775
HQ808001.1.1450,-86.60505,-51.08981
HQ808019.1.1444,15.175499,-16.075972
HQ808105.1.1450,58.67749,-16.678198
HQ808172.1.1451,14.787721,-15.949771
HQ808347.1.1440,-92.385475,-20.296194
HQ808634.1.1377,-21.918385,-6.00718
HQ808998.1.1217,-36.738773,-23.086388
HQ809006.1.1410,-20.995777,-6.907268
HQ809011.1.1451,28.282093,-13.34744
HQ809142.1.1454,86.64379,-46.76395
HQ809259.1.1465,43.588463,-46.134544
HQ810027.1.1241,89.75307,-46.536087
HQ810704.1.1450,15.235036,-16.097593
HQ810790.1.1450,12.007525,45.929794
HQ810832.1.1440,-84.00364,-51.881332
HQ810849.1.1443,-28.856112,-31.526363
HQ810916.1.1454,-46.38187,10.926321
HQ810939.1.1381,-86.623566,-51.11083
HQ810946.1.1476,-81.96313,4.6290298
HQ810970.1.1441,-28.82812,-31.32187
HQ810974.1.1434,45.64631,45.93296
HQ810975.1.1441,-7.213136,-80.42051
HQ810984.1.1453,-40.640213,-27.277622
HQ810987.1.1440,109.35919,1.9897724
HQ811018.1.1462,-36.616405,24.412495
HQ812128.1.1444,-96.61588,31.59881
HQ812352.1.1432,-51.034595,60.28933
HQ812411.1.1431,109.28126,1.6604064
HQ812850.1.1359,46.078865,-60.853836
HQ812904.1.1417,45.04515,45.80153
HQ813415.1.1423,59.226734,-63.462296
HQ813551.1.1440,18.009102,55.42427
HQ813592.1.1431,-40.672394,-28.29302
HQ813660.1.1437,32.55715,1.5659708
HQ813752.1.1428,8.384638,32.154003
HQ813813.1.1437,-28.60677,-30.949982
HQ813831.1.1431,3.1399004,-63.305195
HQ813841.1.1433,-40.700638,78.908066
HQ813853.1.1430,14.276845,-15.730192
HQ813935.1.1437,-28.193161,-75.652916
HQ814057.1.1448,-10.513938,-31.274979
HQ814200.1.1445,1.4437882,-99.76183
HQ814216.1.1315,9.541852,-53.258755
HQ814218.1.1416,44.95283,49.19849
HQ814246.1.1427,-15.267497,-18.302135
HQ814332.1.1456,-37.031,-23.741144
HQ814362.1.1438,-51.992218,-26.24526
HQ814395.1.1535,45.629017,87.62201
HQ814426.1.1431,-52.74344,-25.884686
HQ814488.1.1424,109.37407,2.0351577
HQ814518.1.1402,-17.123558,-98.64738
HQ814757.1.1453,-16.514296,48.64628
HQ814788.1.1441,-77.35192,-41.541195
HQ814808.1.1433,-32.245167,44.704216
HQ814833.1.1443,23.10102,58.20857
HQ814909.1.1491,-81.716705,4.875251
HQ814928.1.1434,-15.107675,46.15398
HQ814932.1.1525,2.7580786,-28.101324
HQ814954.1.1438,-18.863365,55.964622
HQ815003.1.1441,-54.537445,11.452249
HQ815022.1.1451,-36.906685,-22.600853
HQ815054.1.1440,-8.038959,-86.20296
HQ815079.1.1441,52.29936,-8.084718
HQ815119.1.1448,-98.381905,-30.716986
HQ815151.1.1445,-37.3267,-22.09649
HQ815191.1.1448,20.070461,-70.7144
HQ815215.1.1444,-75.54774,-39.751755
HQ815268.1.1423,40.133656,24.954048
HQ815291.1.1415,-26.728506,13.096454
HQ815324.1.1444,-16.544207,48.732124
HQ815334.1.1436,6.3381596,-58.14696
HQ815336.1.1433,45.990906,-21.578962
HQ815362.1.1433,40.098526,24.997875
HQ815605.1.1217,1.6541162,-65.796974
HQ815712.1.1441,-22.172121,-75.240746
HQ815808.1.1444,-27.838192,-28.803392
HQ815813.1.1446,-30.137608,-76.71814
HQ815889.1.1463,38.367218,-5.50829
HQ815899.1.1454,-32.482327,-0.041727263
HQ815996.1.1437,11.324699,46.23265
HQ816367.1.1407,60.991276,23.986303
HQ816419.1.1422,43.256298,53.35024
HQ816693.1.1462,1.8513489,-10.709932
HQ816745.1.1263,1.9295499,-10.563352
HQ816880.1.1277,-20.697388,-80.87963
HQ817330.1.1436,0.7173476,-96.29678
HQ817535.1.1415,39.309757,58.25844
HQ817638.1.1449,109.32452,1.8506342
HQ817639.1.1455,-4.9803452,-85.47201
HQ818004.1.1430,0.053040855,86.24803
HQ818476.1.1435,-86.20346,-51.066982
HQ818985.1.1229,12.83359,20.247082
HQ819039.1.1335,-23.782675,-21.819664
HQ819073.1.1451,37.621193,4.679358
HQ819238.1.1451,-23.858065,-21.539633
HQ819316.1.1450,-23.973316,-22.682564
HQ819719.1.1422,2.2511697,-68.8728
HQ819977.1.1443,-7.5116177,-86.398026
HQ820207.1.1455,-21.810799,-75.08974
HQ820654.1.1434,-23.365927,-56.322956
HQ821088.1.1433,1.6492907,-68.001724
HQ821089.1.1451,35.78501,0.17554253
HQ821272.1.1435,-28.724304,-31.2163
HQ821283.1.1439,-7.59238,-52.205914
HQ821334.1.1442,-60.62962,81.131714
HQ821353.1.1440,-53.45841,-26.103598
HQ821359.1.1443,-6.8203034,-52.25118
HQ857765.1.1444,65.1533,23.307297
HQ860753.1.1200,-27.73659,28.41299
HQ860754.1.1200,-28.00385,32.86773
HQ860790.1.1344,56.348427,62.061703
HQ877677.1.1435,4.5019093,54.08477
HQ882805.1.1478,26.571602,-88.37914
HQ900326.1.1225,-9.876697,15.89016
HQ900332.1.1217,-9.872874,15.887659
HQ908734.1.1291,8.591295,4.476244
HV067849.42.1391,38.16277,-101.531364
HW066273.1.1460,-96.59557,31.640955
HW066283.1.1483,-40.498997,78.92401
HW066288.1.1503,5.915339,69.73173
HW066340.1.1491,61.1872,7.253129
HW066356.1.1487,44.117065,-74.09036
HW066386.1.1483,-40.233246,77.79707
HW066420.1.1494,-6.301883,68.6852
HW066423.1.1493,-54.62551,28.416811
HW066457.1.1486,-42.84748,76.33781
HW066484.1.1484,-15.369084,46.698463
HZ405969.13.1425,-63.42383,54.866207
HZ405972.1.1408,-93.718346,-18.349766
HZ485137.1.1350,9.562564,-53.218933
HZ486066.1.1495,-47.279457,-85.57749
HZ486249.1.1210,35.560783,-12.933854
HZ486575.1.1328,-7.8473053,7.3316755
HZ486581.1.1337,-7.7300572,7.651789
JF000870.1.1363,-92.332985,21.134266
JF007062.1.1377,88.11491,-46.654106
JF015418.1.1352,-51.01659,60.299778
JF017488.1.1336,-50.90745,60.327415
JF017747.1.1368,-47.74914,57.001522
JF018376.1.1356,-44.4521,26.302685
JF021752.1.1274,10.29788,1.8663986
JF025602.1.1300,-3.7433317,0.79846764
JF029412.1.1373,-51.636536,59.849644
JF030154.1.1334,49.574093,16.630053
JF030218.1.1334,39.50538,57.235588
JF030369.1.1361,-19.075792,91.68092
JF031002.1.1292,-81.38515,43.742382
JF037988.1.1373,-44.66978,26.081598
JF042351.1.1319,-16.691229,96.48376
JF044111.1.1379,-48.96797,55.76184
JF045838.1.1372,-50.814262,60.258266
JF048255.1.1354,-72.41368,-36.407436
JF052873.1.1355,-17.487366,43.406353
JF057160.1.1343,2.1932476,72.892136
JF057538.1.1353,-68.86083,11.393708
JF057596.1.1380,66.40576,-79.53338
JF057786.1.1380,-48.09651,56.336403
JF058121.1.1279,59.218315,-56.647415
JF058250.1.1351,-18.973196,91.89696
JF059136.1.1311,-18.83567,92.19808
JF059998.1.1357,-36.26518,10.432433
JF062451.1.1370,-1.2864727,20.775816
JF064395.1.1378,59.234673,-63.553814
JF065594.1.1364,59.20638,-55.98069
JF067258.1.1350,-67.2709,-30.335007
JF072241.1.1258,1.381876,9.518483
JF082189.1.1377,89.748474,-46.53605
JF087953.1.1320,-81.71997,46.247803
JF088452.1.1325,84.496666,-46.932045
JF089497.1.1303,28.502834,-33.40564
JF090188.1.1364,1.1445162,18.670485
JF091577.1.1328,10.064468,1.2703501
JF091636.1.1347,10.149634,1.4573497
JF093120.1.1334,-85.05591,49.77553
JF093828.1.1346,-81.73187,43.974247
JF095411.1.1369,59.187622,-62.960075
JF095834.1.1347,10.268325,1.7263612
JF096707.1.1375,-45.366642,25.496662
JF096771.1.1331,-50.872913,-87.64829
JF101079.1.1256,-85.033264,49.57893
JF103639.1.1333,-51.240063,60.13207
JF104196.1.1305,13.831423,-87.66372
JF104206.1.1347,-68.1543,-32.495876
JF105630.1.1385,-77.60311,-19.326944
JF106001.1.1271,-82.25377,47.28507
JF106005.1.1329,-113.3392,21.632404
JF107789.1.1369,46.034176,-60.88489
JF110574.1.1364,-15.7344265,95.77326
JF110835.1.1384,-80.03693,-9.069609
JF110841.1.1382,-77.670135,-19.326708
JF111268.1.1369,84.512924,-46.92308
JF112015.1.1394,-84.46841,6.5379252
JF112041.1.1258,9.777562,0.9497471
JF113984.1.1349,-67.58316,-31.16558
JF115422.1.1375,-45.4961,25.335897
JF115506.1.1367,45.609066,-61.16551
JF115987.1.1347,-77.19101,-41.384174
JF117067.1.1365,-16.10884,96.45754
JF117260.1.1361,-15.7466135,95.80078
JF117724.1.1357,-15.777808,95.5742
JF120137.1.1363,89.77221,-46.53426
JF120145.1.1346,-68.23003,-67.469765
JF120720.1.1366,59.212994,-56.289543
JF121027.1.1363,63.90214,58.4562
JF122646.1.1384,-80.96139,-7.9898973
JF123305.1.1333,90.70243,-62.1854
JF124473.1.1355,11.223047,31.205702
JF124688.1.1336,-46.476036,-84.74476
JF124766.1.1334,48.410797,19.099407
JF125650.1.1285,-1.254909,21.389313
JF126467.1.1346,46.061245,-60.86544
JF127612.1.1359,88.27908,32.68581
JF127747.1.1272,4.7242975,5.2990594
JF128502.1.1359,2.8691342,17.005257
JF128766.1.1378,-48.41201,56.08086
JF128995.1.1359,-84.502914,-51.620914
JF129236.1.1333,90.06016,-61.634026
JF129679.1.1354,3.0130317,53.78504
JF131013.1.1258,-1.9766666,-1.7542027
JF131285.1.1359,89.71495,35.677723
JF131578.1.1367,1.3338236,18.515144
JF131605.1.1321,70.11389,-78.38641
JF131672.1.1361,-18.839888,92.14888
JF131759.1.1337,-113.302704,20.691868
JF132755.1.1361,-10.917007,25.30082
JF133744.1.1348,-32.02205,44.244507
JF133967.1.1369,86.17753,-46.797745
JF135345.1.1367,59.20807,-56.061455
JF135466.1.1371,-44.36392,26.384436
JF135518.1.1365,-1.0906022,-0.8181765
JF135534.1.1359,-51.450005,-68.786575
JF138197.1.1347,-77.220825,-41.412888
JF138446.1.1356,-35.74141,10.728306
JF138496.1.1360,-34.79701,9.699522
JF139928.1.1354,59.198544,-55.648945
JF140876.1.1359,88.28115,32.722435
JF140888.1.1356,-51.69246,-68.528114
JF141872.1.1365,-2.5177474,-1.9802458
JF141876.1.1383,-78.16794,-19.215773
JF142008.1.1345,10.028002,1.2804168
JF142145.1.1375,-48.811447,55.80732
JF142224.1.1345,33.663834,15.472774
JF142362.1.1383,13.389451,83.130646
JF143268.1.1370,46.220192,-60.78445
JF145838.1.1337,-77.83181,29.32138
JF145918.1.1350,-27.735203,28.388777
JF146004.1.1361,-16.590199,94.13774
JF146078.1.1354,59.192043,-55.40878
JF146160.1.1334,90.880875,-62.33868
JF146311.1.1361,-8.86624,26.21226
JF146374.1.1356,-51.88547,-68.46549
JF146416.1.1327,-113.30288,20.69601
JF147782.1.1370,-44.371845,26.376936
JF148501.1.1373,-45.697426,24.940798
JF148966.1.1361,-10.369028,24.970463
JF150483.1.1314,-2.4068506,-1.8303612
JF150656.1.1355,-1.5991158,21.886631
JF150899.1.1302,-82.04935,43.8683
JF150985.1.1355,3.1710703,53.778797
JF151040.1.1336,-73.161,-36.803852
JF151070.1.1361,-17.0682,96.95085
JF151396.1.1371,-43.298252,25.311869
JF151653.1.1370,-43.30018,25.283607
JF151704.1.1366,59.207695,-63.246426
JF152180.1.1335,39.646446,57.51351
JF152804.1.1371,44.138943,-62.195972
JF152882.1.1361,-8.891869,26.216373
JF153067.1.1376,59.259758,-63.91794
JF153130.1.1366,87.83018,-46.67552
JF153317.1.1392,71.21034,-24.49343
JF153523.1.1347,-75.751945,-39.952637
JF153934.1.1360,-10.39527,26.082819
JF154739.1.1369,87.759346,-46.68157
JF155181.1.1335,90.23479,-61.783115
JF156412.1.1365,86.58479,-46.768433
JF156670.1.1384,-81.61258,-7.301858
JF158381.1.1365,-2.6141055,-2.0824325
JF159385.1.1351,97.40763,21.60856
JF159460.1.1350,-8.120814,-52.275887
JF159595.1.1352,-96.7514,-7.828148
JF159661.1.1347,-77.331276,-41.52048
JF159724.1.1335,48.356438,19.315228
JF160056.1.1354,-71.21571,13.639366
JF160083.1.1354,3.900481,53.887646
JF160112.1.1371,47.9837,-59.921516
JF160180.1.1268,-30.63794,-11.177107
JF160900.1.1352,-16.689465,-34.176548
JF161006.1.1350,76.95142,-3.7384994
JF161010.1.1382,-46.650814,-58.76547
JF161086.1.1352,-30.32352,-76.690865
JF161198.1.1349,-6.9542007,68.56464
JF161248.1.1347,-95.506424,-7.5322723
JF161459.1.1351,19.791426,-51.023315
JF161512.1.1353,-23.654411,-84.76214
JF161518.1.1282,-92.515045,-20.668337
JF161568.1.1377,59.21364,-63.26033
JF161581.1.1333,45.379963,86.69779
JF161681.1.1371,-44.677986,26.095598
JF161683.1.1388,-77.47529,-19.331623
JF161693.1.1351,17.103977,-64.1804
JF161731.1.1357,88.34291,32.754623
JF161743.1.1369,-56.05588,43.706837
JF161745.1.1358,-36.814842,10.700979
JF161755.1.1349,-70.46102,-34.653057
JF161763.1.1353,15.107827,106.496056
JF161844.1.1333,39.640167,57.420826
JF161921.1.1354,-0.81418467,20.688162
JF161925.1.1353,-67.54747,11.039307
JF161960.1.1357,-21.816616,-56.67799
JF161986.1.1351,7.7439046,-40.25055
JF162239.1.1352,65.84626,-38.13664
JF162368.1.1339,-52.522045,-12.589862
JF162658.1.1365,84.509605,-46.92933
JF162659.1.1366,45.76262,-61.071136
JF162676.1.1364,45.940205,-60.94404
JF163050.1.1358,-70.055855,-30.46022
JF163075.1.1334,45.379982,86.69787
JF163596.1.1351,7.8070745,-40.1574
JF163633.1.1360,-16.612108,94.36366
JF163825.1.1359,-53.395992,-26.008951
JF168160.1.1356,-3.1527488,73.123634
JF168303.1.1318,-70.33226,-34.56483
JF169949.1.1363,-2.469859,-1.9229686
JF171722.1.1334,-47.823963,-85.81286
JF171931.1.1380,-3.051133,31.233328
JF172015.1.1361,35.781815,-14.018267
JF172118.1.1354,62.420094,82.14543
JF173891.1.1387,-88.3214,7.074874
JF173953.1.1367,-36.092903,12.117531
JF173981.1.1355,7.0968256,-11.784221
JF174686.1.1369,-49.080315,55.70307
JF175727.1.1353,-27.736614,28.276602
JF176336.1.1347,-76.99285,-41.188007
JF176422.1.1365,48.027042,-59.88264
JF176662.1.1382,-79.81349,4.603198
JF176996.1.1360,88.06295,30.922981
JF177026.1.1335,-72.80498,-36.6984
JF177220.1.1318,35.541553,-95.19115
JF177285.1.1364,-17.17903,46.96001
JF177362.1.1349,-76.061134,-40.26399
JF177487.1.1349,-69.410934,-33.80193
JF177757.1.1351,21.208408,27.10362
JF178040.1.1358,27.541718,11.934245
JF178404.1.1365,59.220222,-56.72732
JF178846.1.1362,-36.17496,12.186113
JF179224.1.1335,-81.43198,43.042343
JF180167.1.1282,22.427387,-82.822296
JF181596.1.1364,47.911674,-59.909916
JF181670.1.1367,47.919807,-59.912743
JF182033.1.1329,-51.63043,-87.72349
JF182165.1.1357,29.678469,-14.480118
JF182421.1.1363,-36.15799,12.169531
JF183959.1.1367,-36.032887,12.016658
JF184038.1.1345,-67.41298,-28.952631
JF184055.1.1362,53.118984,35.223347
JF186256.1.1367,89.77686,-46.53415
JF186313.1.1347,10.082065,1.3587378
JF186440.1.1371,-43.297367,25.340641
JF187469.1.1361,35.706333,-13.727598
JF188540.1.1365,85.86004,-46.82325
JF188851.1.1368,47.93735,-59.916725
JF188931.1.1282,22.468277,-82.885925
JF189240.1.1303,25.348288,-84.794266
JF189318.1.1335,12.785385,20.229876
JF189323.1.1370,84.51941,-46.919308
JF189333.1.1362,-18.982613,91.87526
JF189424.1.1363,-18.047789,95.50718
JF189481.1.1383,-77.44306,-19.332401
JF189488.1.1361,-78.79413,-19.27887
JF189509.1.1356,-10.642541,26.140411
JF189647.1.1358,-10.569698,26.112772
JF189684.1.1343,8.975151,0.48978847
JF190649.1.1337,5.037845,9.579394
JF190728.1.1357,-0.7625318,20.615211
JF191472.1.1358,88.34139,32.75505
JF191903.1.1373,-49.076126,55.674652
JF192305.1.1345,-68.15629,-32.57431
JF192478.1.1346,-68.239525,-67.57756
JF192604.1.1366,-36.133976,12.157171
JF192943.1.1348,10.306238,1.9338696
JF193117.1.1388,-81.62782,4.959458
JF193498.1.1348,-70.40498,-34.502476
JF193507.1.1378,-49.07444,55.703968
JF193794.1.1368,85.815094,-46.826103
JF194008.1.1359,89.46969,-46.55571
JF194361.1.1386,72.54132,-25.450106
JF194489.1.1352,112.296,-5.912862
JF196651.1.1308,-3.7458835,0.80284494
JF196953.1.1351,-70.09675,-30.537914
JF197006.1.1364,89.777,-46.534084
JF197024.1.1357,-35.80651,10.788648
JF197159.1.1360,88.7409,33.96636
JF197416.1.1347,-76.88351,-41.08219
JF198387.1.1359,-0.4737339,20.230808
JF198522.1.1350,-14.046897,18.346014
JF198578.1.1357,1.6637528,-67.66004
JF198707.1.1359,-16.151888,94.629974
JF199152.1.1381,-77.698135,-19.166054
JF200027.1.1366,59.20818,-56.06611
JF201050.1.1360,-16.88953,96.52164
JF202287.1.1304,25.528227,-85.685104
JF202533.1.1374,-47.7349,56.57064
JF202999.1.1355,43.932682,-19.465834
JF203190.1.1346,-75.20838,-39.3967
JF203236.1.1325,3.1167164,-23.278154
JF204045.1.1361,2.1575785,17.820868
JF205223.1.1385,-78.55228,-18.207027
JF206640.1.1370,-45.394653,25.35754
JF207434.1.1370,-44.593945,26.112137
JF208261.1.1361,29.428795,-14.318021
JF210939.1.1357,-36.54996,10.718117
JF211007.1.1361,-19.750149,90.36743
JF211169.1.1370,-45.43447,25.322033
JF217088.1.1357,2.1181118,17.863688
JF217215.1.1357,2.1182764,17.863596
JF217665.1.1354,2.9381309,53.785816
JF217893.1.1356,-1.3836188,-21.215246
JF218684.1.1345,-67.3583,-29.160715
JF218944.1.1353,27.604101,11.875744
JF220351.1.1310,-19.541765,90.77275
JF220832.1.1358,-1.663014,21.932138
JF220902.1.1366,-51.69439,-39.5847
JF220962.1.1367,59.20544,-63.21692
JF220967.1.1337,-113.30267,20.691336
JF220976.1.1376,-48.635128,55.909775
JF221374.1.1362,-44.158447,-41.751278
JF221453.1.1349,-67.54559,-31.07094
JF221690.1.1374,86.73603,-46.75779
JF221747.1.1376,-16.747122,-64.47138
JF222023.1.1341,-30.4153,-10.885803
JF223416.1.1347,-67.3187,-28.937778
JF223947.1.1343,-51.951595,-87.75073
JF224197.1.1374,-3.0113747,31.04682
JF224375.1.1373,59.20509,-55.924618
JF224412.1.1365,59.214165,-56.343292
JF224904.1.1305,13.882224,-87.75332
JF225044.1.1379,-49.18982,55.660908
JF226035.1.1373,-54.780663,40.79193
JF226212.1.1366,-22.837585,21.199223
JF226227.1.1358,25.197453,11.788997
JF226337.1.1345,-82.009895,46.26653
JF226995.1.1384,-81.17306,-7.7618823
JF227828.1.1308,71.468376,-59.28399
JF228043.1.1349,-68.38263,-32.776764
JF229141.1.1340,-41.52383,74.064865
JF229465.1.1365,-35.86489,10.6893635
JF229524.1.1348,10.275846,1.7429544
JF229737.1.1367,59.20593,-55.960354
JF230578.1.1384,-76.320885,-19.926773
JF231003.1.1341,-41.845,74.218124
JF231187.1.1319,-5.104777,3.4722083
JF231357.1.1355,-3.1571665,73.08281
JF231418.1.1391,30.55485,-30.434025
JF231450.1.1376,-45.747356,24.936995
JF231503.1.1387,8.714561,67.02242
JF231504.1.1362,2.87595,16.999073
JF231591.1.1330,19.251291,-51.52341
JF233885.1.1345,34.515957,15.372457
JF234038.1.1367,59.17446,-63.108063
JF234074.1.1370,44.373795,-62.03085
JF234245.1.1370,45.981895,-60.941895
JF234276.1.1338,-47.25501,-85.31896
JF234954.1.1375,-51.11555,60.229534
JF235679.1.1356,-1.219173,21.27788
JF237055.1.1286,-45.209442,25.427746
JF237592.1.1369,45.812218,-61.039146
JF237744.1.1361,30.491755,-20.612028
JF238907.1.1340,-41.359745,74.02411
JF239178.1.1371,-45.661396,25.104576
JF240039.1.1322,-45.601894,23.983614
JF240255.1.1377,59.23788,-63.601456
JF240422.1.1335,90.19327,-61.75007
JF240740.1.1354,-66.00661,11.332974
JF240783.1.1342,-72.6378,-36.575336
JF240952.1.1351,6.8726487,-40.88892
JF241502.1.1380,43.59106,-46.132545
JF241522.1.1335,-50.99686,-87.652954
JF241759.1.1361,31.284195,-15.926951
JF241929.1.1349,1.4033453,56.38659
JF265850.1.1359,-18.475544,24.885357
JF312675.1.1385,-21.91349,-7.0441275
JF312713.1.1310,-20.160921,-4.566693
JF313109.1.1310,19.44868,-101.63009
JF340474.1.1407,24.415007,-6.547977
JF411966.1.1448,17.31407,77.80623
JF443769.1.1385,-45.54725,41.462894
JF459957.1.1238,71.77314,-59.640083
JF500169.1.1484,27.301012,11.986558
JF501606.1.1434,56.584156,60.482346
JF506633.1.1362,-19.147732,91.53
JF506634.1.1362,-19.160524,91.50969
JF506640.1.1362,-18.986761,91.85274
JF506644.1.1364,-19.169205,91.49986
JF681464.1.1256,-15.012069,1.274328
JF681780.1.1269,-16.522081,8.937053
JF690896.1.1466,-10.143831,-64.90444
JF703522.1.1419,-54.780964,40.792393
JF703604.1.1513,-92.21458,21.169868
JF703628.1.1513,58.16206,25.21528
JF707868.1.1379,1.1635338,8.209957
JF709903.1.1366,2.1933243,72.892
JF712661.1.1208,57.272816,25.534492
JF747607.1.1274,12.728693,20.205345
JF747609.1.1267,13.1126995,20.340918
JF747611.1.1274,13.1012535,20.340769
JF750939.1.1409,80.78765,10.327202
JF776388.1.1384,-2.8297186,30.138258
JF790971.1.1251,5.581439,6.4558153
JF797359.1.1335,28.526087,-32.90887
JF797382.1.1303,-51.646473,-87.60359
JF797383.1.1312,-24.32465,67.46145
JF797466.1.1308,42.6414,-1.0128782
JF797488.1.1315,15.013673,11.027485
JF797495.1.1310,-34.924084,95.783264
JF797519.1.1303,-7.76419,7.660194
JF797535.1.1316,14.920073,10.948192
JF797571.1.1308,-5.0611944,-41.375416
JF797595.1.1303,-71.95676,-60.307724
JF797601.1.1275,-23.902151,67.56828
JF800706.1.1239,-15.133546,1.2263259
JF803519.1.1479,104.270386,-27.182241
JF810080.1.1222,90.41828,-5.0695734
JF815403.1.1489,76.64331,45.2787
JF824799.1.1423,17.543875,106.872765
JF824807.1.1499,-63.414543,54.860516
JF824809.1.1341,-73.82779,31.209835
JF920339.1.1383,13.3144655,83.09124
JF920346.1.1371,-39.61857,60.341194
JF920353.1.1335,-23.417242,-6.4455285
JF920355.1.1333,-22.911715,-5.7974286
JF920356.1.1312,-31.566332,-12.39934
JF920357.1.1351,-22.429771,-9.3824
JF920361.1.1333,-21.954588,-6.470336
JF920367.1.1344,112.18507,-5.6382937
JF920375.1.1352,-8.548288,-81.73057
JF927246.1.1206,71.68546,-59.376526
JF975741.1.1489,-36.246243,10.777421
JF980498.1.1419,-41.041317,34.752766
JN004064.1.1431,22.893826,-0.85787964
JN012660.1.1452,87.03691,9.868091
JN012709.1.1456,87.468315,-28.485277
JN012808.1.1459,87.56599,-28.584177
JN012843.1.1464,92.22873,-21.14565
JN012890.1.1426,-34.625446,-63.26005
JN012913.1.1445,-52.73938,-25.929028
JN012953.1.1460,90.615204,-24.14636
JN012989.1.1451,86.1015,-28.005144
JN013015.1.1455,92.58397,-21.829247
JN013055.1.1458,89.72183,-24.980606
JN013057.1.1460,93.29604,-20.280018
JN013150.1.1426,17.03117,12.752239
JN020353.1.1438,24.516476,-7.115958
JN020355.1.1242,23.649582,-3.0417855
JN020644.1.1417,69.281204,54.073242
JN032883.1.1399,17.547316,-86.67327
JN036545.1.1507,-35.55488,58.371765
JN093022.1.1222,7.037103,8.992493
JN104029.1.1463,-10.669787,26.1651
JN162688.1.1404,29.25214,-41.730675
JN162689.1.1358,-48.33674,-85.28048
JN167613.1.1490,-40.9931,-72.067345
JN173096.1.1498,50.902557,-34.234562
JN173162.1.1543,32.05765,-33.72114
JN173177.1.1419,69.127525,73.62881
JN187068.1.1497,-5.0080996,-52.13689
JN187073.1.1478,50.036076,15.503165
JN187075.1.1498,-60.63566,77.1064
JN196132.1.1253,25.279364,11.675047
JN210898.1.1382,26.28439,-87.387505
JN245678.1.1468,-4.4162054,4.549282
JN245816.1.1526,67.882195,-80.7273
JN245855.1.1493,31.493874,-15.831219
JN251781.1.1331,56.28281,62.353035
JN387334.1.1318,-31.998308,53.877293
JN399172.1.1338,71.010826,-57.847347
JN409468.1.1448,68.13223,55.475925
JN429196.1.1223,71.524994,-59.25134
JN559488.1.1490,-57.263134,14.589236
JN559502.1.1494,-52.57187,-67.945244
JN559509.1.1488,-93.30772,-22.458733
JN559553.1.1501,78.84542,12.150811
JN559567.1.1501,-52.244625,-67.98242
JN559616.1.1500,-18.702156,55.450306
JN559623.1.1493,-15.523107,77.12026
JN559646.1.1500,-46.238445,-72.16584
JN559735.1.1504,-6.8775764,68.44179
JN573359.1.1276,-28.07713,35.545925
JN590708.1.1266,18.341255,-86.568245
JN613170.1.1353,65.823654,-79.46069
JN619824.1.1388,-27.165651,3.1205435
JN619878.1.1412,67.42037,75.32115
JN619899.1.1399,-65.88529,-3.7948573
JN619974.1.1362,-45.52715,3.1282184
JN619982.1.1425,-56.09213,-0.7798971
JN639385.1.1262,59.43213,-68.01856
JN639391.1.1262,59.431137,-68.080925
JN657222.1.1286,-70.26885,-34.51588
JN680611.1.1459,-96.37137,-28.453419
JN680618.1.1455,-61.28409,73.31323
JN681947.1.1424,-76.22506,-19.980322
JN681952.1.1423,-76.22636,-19.981579
