OTU,prevalence,mean_abc
HQ785056.1.1448,0.001594554714646104,7.035387685983412e-06
HQ785164.1.1445,0.0007187395877957066,7.576416436195507e-07
HQ785173.1.1448,0.0012090056642391357,9.557731332765555e-06
HQ785175.1.1445,0.0014945975534294826,7.538615399951337e-06
HQ785307.1.1455,0.0004855062116235899,2.543786335288527e-06
HQ785319.1.1444,0.0007330191822552239,3.5751269366198144e-06
HQ785321.1.1445,0.0016040744442857822,5.822443120809896e-06
HQ785380.1.1447,0.002365652815460041,1.8024876910571994e-05
HQ785436.1.1450,0.009729163691751154,3.642451570187824e-06
HQ785447.1.1423,0.000818696749012328,1.4559551737419458e-06
HQ785463.1.1428,0.0010471702603646056,2.291143589892021e-06
HQ785472.1.1447,0.0006711409395973154,1.5839502311934433e-06
HQ785485.1.1454,0.0006378218858584416,1.6138980805934638e-06
HQ785499.1.1450,0.0018468275500975772,1.5697328432448025e-06
HQ785538.1.1480,0.0007187395877957066,3.4119269725074688e-06
HQ785546.1.1460,0.0009614926936075015,5.628454198100538e-06
HQ785575.1.1451,0.0007282593174353848,3.7518949796254747e-06
HQ785577.1.1448,0.0058498738635822745,3.930645185117598e-05
HQ785589.1.1441,0.0014517587700509306,1.9649885291720345e-05
HQ785591.1.1434,0.000818696749012328,1.0036512247822915e-05
HQ785600.1.1436,0.00231805416726165,1.4967997077983736e-05
HQ785601.1.1432,0.000652101480317959,4.3376586252212265e-06
HQ785602.1.1437,0.0011090485030225141,6.586050460221747e-08
HQ785607.1.1492,0.0006473416154981199,1.429986658326387e-07
HQ785648.1.1447,0.0007139797229758674,4.40264493741437e-07
HQ785657.1.1433,0.0029511161883002523,8.848284707963864e-06
HQ785658.1.1442,0.004950259412632681,1.4222854015481153e-05
HQ785684.1.1442,0.0011328478271217096,1.4730957188947995e-06
HQ785700.1.1436,0.008715312485125422,9.52262223085961e-06
HQ785708.1.1429,0.0007663382359940977,1.869287374830287e-06
HQ785758.1.1453,0.0005188252653624637,7.267700288703178e-07
HQ785763.1.1440,0.005673758865248227,4.4312575832629095e-07
HQ785850.1.1200,0.02004855062116236,2.6078842991510405e-05
HQ785882.1.1446,0.005697558189347422,8.604218666713367e-06
HQ785931.1.1453,0.0013851206625731828,3.3327592807069788e-06
HQ785970.1.1442,0.0008520158027512019,2.4770336001797943e-06
HQ785994.1.1436,0.030463134846970347,0.0005369957688615842
HQ786013.1.1446,0.007630063306202104,4.0709000624758653e-05
HQ786123.1.1369,0.0021419391689276026,3.155730336405425e-05
HQ786260.1.1434,0.0009710124232471798,1.203305284929056e-05
HQ786303.1.1446,0.0014803179589699652,7.637060006852443e-07
HQ786325.1.1433,0.0006045028321195678,3.1241371032316642e-06
HQ786375.1.1452,0.000490266076443429,2.258485036356305e-06
HQ786471.1.1450,0.0008329763434718454,3.359071908237783e-07
HQ786493.1.1440,0.019320291303726974,0.00013057147762730883
HQ786758.1.1451,0.0019277452520348422,4.098860387039377e-06
HQ786953.1.1450,0.04686562901613594,2.548469349966956e-05
HQ787011.1.1229,0.05356275881764958,4.181454959976594e-05
HQ787293.1.1424,0.0005426245894616593,3.5967561032845837e-06
HQ787308.1.1451,0.0009614926936075015,1.3987680969821662e-06
HQ787322.1.1444,0.016573849302679803,2.2858364377780695e-05
HQ787354.1.1430,0.005530962920653053,3.228364415611866e-05
HQ787827.1.1440,0.0004855062116235899,5.673382129886854e-07
HQ787874.1.1431,0.008891427483459469,9.885525917113542e-06
HQ787893.1.1439,0.0016849921462230473,5.255512712623486e-06
HQ787924.1.1444,0.0009662525584273406,1.467257072963486e-06
HQ787934.1.1478,0.032795468608691515,1.541350368839304e-05
HQ787944.1.1488,0.012051977723832643,6.9102847167677614e-06
HQ787985.1.1445,0.005259650625922224,3.684095761350565e-05
HQ787989.1.1450,0.00118520634013994,1.2437744717372392e-06
HQ788085.1.1442,0.0006235422913989242,3.931941161719234e-06
HQ788153.1.1469,0.000818696749012328,3.2904896945918623e-06
HQ788178.1.1439,0.0005902232376600505,8.070226031655491e-07
HQ788409.1.1433,0.0008710552620305583,1.3030433603973311e-05
HQ788538.1.1420,0.045470988623923084,1.698040344457752e-05
HQ788581.1.1447,0.0005473844542814984,1.943522448057004e-05
HQ788586.1.1438,0.0005045456709029464,1.2772408280597079e-06
HQ788656.1.1411,0.0005997429672997287,2.176257065167507e-06
HQ788755.1.1439,0.0006806606692369937,6.566731804218039e-07
HQ788779.1.1437,0.0008424960731115236,2.0011956041445836e-06
HQ788867.1.1428,0.002751201865867009,7.55099825636048e-06
HQ788870.1.1444,0.0013422818791946308,2.628016265617426e-05
HQ788879.1.1429,0.008039411680708267,1.2143192812720324e-05
HQ789136.1.1428,0.002451330382217145,8.283928695054068e-06
HQ789171.1.1423,0.0011661668808605836,2.2003609468043575e-05
HQ789223.1.1434,0.0007282593174353848,1.8517719804645353e-06
HQ789378.1.1466,0.0036079775334380503,1.1076379067204447e-05
HQ789383.1.1443,0.000694940263696511,9.367601221352724e-06
HQ789408.1.1431,0.004569470227045552,2.733489511562258e-05
HQ789440.1.1436,0.0029844352420391263,4.4015941877394586e-07
HQ789462.1.1441,0.008691513161026227,1.3780292444648921e-05
HQ789484.1.1420,0.006125946023132943,2.5681619378323353e-05
HQ789511.1.1439,0.006330620210386025,5.44065311683978e-06
HQ789555.1.1430,0.0005521443191013375,3.820161181551963e-06
HQ789591.1.1441,0.0011661668808605836,4.3439736746465e-06
HQ789625.1.1429,0.002165738493026798,1.7404776993967103e-05
HQ789628.1.1386,0.002489409300775858,1.2110065173751552e-05
HQ789694.1.1431,0.0012090056642391357,1.9987603660738636e-06
HQ789728.1.1446,0.0036888952353753154,2.816471387458216e-05
HQ789818.1.1428,0.0016992717406825646,7.225823057378923e-06
HQ789850.1.1438,0.0017421105240611166,4.9276610679720344e-06
HQ789879.1.1416,0.000775857965633776,3.5298606978983393e-06
HQ789896.1.1429,0.0007092198581560284,4.667760930564584e-06
HQ789901.1.1453,0.0017706697129801514,6.0196495123704574e-06
HQ789920.1.1429,0.0005664239135608548,1.4883238132437529e-06
HQ790022.1.1439,0.0005616640487410158,1.482092332027239e-06
HQ790039.1.1435,0.005987909943357609,1.9359301169308637e-05
HQ790085.1.1320,0.018201723071064782,0.00012528205581486645
HQ790138.1.1422,0.000533104859821981,9.894928831588497e-07
HQ790203.1.1435,0.0015612356609072302,7.791993759732189e-06
HQ790238.1.1435,0.004731305630920082,5.910375345093503e-06
HQ790332.1.1420,0.0006283021562187634,2.860251284684572e-06
HQ790474.1.1403,0.0006568613451377981,1.798833717255341e-06
HQ790773.1.1438,0.001308962825455757,2.5646705216955583e-06
HQ790786.1.1441,0.0019277452520348422,1.391860397144679e-05
HQ790842.1.1439,0.0011376076919415489,1.1523150546271495e-05
HQ790848.1.1428,0.0007806178304536151,8.635764543509824e-07
HQ791014.1.1450,0.0013613213384739873,4.964955713318115e-06
HQ791073.1.1427,0.0005902232376600505,2.0861419154688496e-06
HQ791080.1.1450,0.0004855062116235899,5.308670710495651e-06
HQ791081.1.1453,0.0021419391689276026,1.1267714765057884e-06
HQ791087.1.1446,0.0005378647246418202,3.2585223992347787e-06
HQ791113.1.1440,0.002827359702984435,1.8521354407748057e-05
HQ791151.1.1453,0.0023751725450997193,2.7676994453625616e-06
HQ791375.1.1325,0.0020134228187919465,1.0832239864654525e-05
HQ791378.1.1444,0.0011471274215812271,1.2165264505193762e-05
HQ791445.1.1453,0.0008948545861297539,1.601714567284196e-06
HQ791786.1.1460,0.0006330620210386025,6.107728873139821e-06
HQ791812.1.1452,0.0037793326669522584,5.41446767774611e-06
HQ791834.1.1426,0.000533104859821981,5.203059935005802e-06
HQ791883.1.1433,0.011571231377028892,5.849642087100768e-06
HQ791911.1.1411,0.0010281308010852493,3.870434795154645e-06
HQ791928.1.1389,0.003141510781093817,4.269930821753222e-06
HQ791972.1.1442,0.0011185682326621924,3.547079111824432e-06
HQ792051.1.1407,0.0006759008044171545,7.859305098411986e-06
HQ792054.1.1446,0.0008520158027512019,1.9195036775907196e-06
HQ792086.1.1443,0.006578133181017659,8.35402886305737e-05
HQ792101.1.1451,0.006116426293493265,8.508433272878034e-06
HQ792120.1.1429,0.010457423009186539,7.113241343012821e-06
HQ792150.1.1435,0.001675472416583369,5.730964588192529e-06
HQ792186.1.1441,0.0008329763434718454,1.8857236977096053e-06
HQ792198.1.1440,0.0009186539102289495,3.3923830031404933e-06
HQ792233.1.1459,0.001961064305773716,3.586027631424732e-06
HQ792283.1.1450,0.0005997429672997287,1.2943418051843351e-05
HQ792303.1.1452,0.0057070779189871005,3.088288475834926e-05
HQ792572.1.1448,0.00048074634680375075,2.664731190763345e-07
HQ792614.1.1430,0.000652101480317959,1.0373535464196496e-06
HQ792616.1.1428,0.0036032176686182113,9.090331432328049e-06
HQ792619.1.1442,0.0011138083678423534,1.2684292779585592e-06
HQ792622.1.1471,0.003907849017087915,2.3872265493518586e-05
HQ792643.1.1434,0.0032985863201485076,4.975400607861665e-06
HQ792644.1.1434,0.0005902232376600505,6.9561346527742035e-06
HQ792682.1.1434,0.0007139797229758674,2.263072815373922e-06
HQ792695.1.1430,0.0007948974249131325,5.813247263215348e-06
HQ792721.1.1431,0.0009567328287876625,1.279294582366756e-06
HQ792726.1.1448,0.0017659098481603124,1.716388235120016e-05
HQ792748.1.1418,0.0006187824265790851,1.8977842786195817e-06
HQ792752.1.1444,0.0007234994526155457,4.7095533635348755e-07
HQ792772.1.1423,0.0008044171545528107,2.6948151821065445e-07
HQ792774.1.1440,0.0034556618592031987,1.2887531550131824e-06
HQ792783.1.1429,0.001961064305773716,8.757547258102818e-06
HQ792787.1.1438,0.0007520586415345805,3.117052277632466e-06
HQ792793.1.1438,0.0016659526869436908,8.559614950795581e-06
HQ792818.1.1446,0.0007425389118949022,1.1484590324692517e-05
HQ792821.1.1448,0.002575086867532962,2.3108579506031378e-05
HQ792823.1.1442,0.0058927126469608265,2.384470728889085e-05
HQ792831.1.1438,0.012770717311628349,1.3863406517812594e-05
HQ792833.1.1440,0.028145080679708695,8.719522581983133e-06
HQ792844.1.1439,0.007025560474082536,1.555544459448443e-05
HQ792849.1.1448,0.005321528868580132,8.810410712082651e-05
HQ792850.1.1443,0.0006616212099576373,4.232040125144822e-06
HQ792860.1.1447,0.01223285258698653,7.369674679411179e-05
HQ792874.1.1470,0.000985292017706697,6.024729163480073e-06
HQ792886.1.1446,0.0005188252653624637,8.644321112919299e-07
HQ792890.1.1429,0.0005283449950021419,1.0808161329781894e-06
HQ792893.1.1443,0.0031177114569946214,9.418985697127363e-06
HQ792894.1.1459,0.0008044171545528107,7.885181564346643e-06
HQ792908.1.1451,0.0004855062116235899,9.222885237583873e-08
HQ792938.1.1456,0.0028035603788852397,2.706073007936097e-05
HQ792939.1.1430,0.0014041601218525393,8.37887216701734e-07
HQ792947.1.1445,0.00436479603979247,2.190084388877965e-05
HQ792983.1.1438,0.008800990051882526,0.0002163287342295392
HQ793069.1.1453,0.00118520634013994,1.0644995784647892e-05
HQ793252.1.1444,0.0021942976819458327,1.671996908744934e-05
HQ793344.1.1436,0.0029511161883002523,1.2340155223655304e-05
HQ793351.1.1455,0.0009281736398686277,2.2737335615861786e-06
HQ793586.1.1449,0.0026702841639297445,4.087108349673339e-05
HQ793593.1.1435,0.0005616640487410158,5.112294340938073e-07
HQ793611.1.1444,0.007668142224760817,1.1593160800545731e-05
HQ793613.1.1434,0.001061449854824123,2.3389513512990253e-06
HQ793627.1.1442,0.0006187824265790851,8.697249637940838e-07
HQ793676.1.1433,0.007734780332238564,2.1416529955007917e-05
HQ793694.1.1417,0.0006378218858584416,8.033854548709141e-07
HQ793717.1.1445,0.0018991860631158075,1.6875614356359896e-05
HQ793819.1.1437,0.007520586415345804,2.0453774461739512e-05
HQ793846.1.1251,0.13017754295778,0.0011026273539719695
HQ793886.1.1455,0.0006330620210386025,2.040142022994575e-06
HQ793949.1.1217,0.00845827978485411,3.51137829590192e-05
HQ793973.1.1442,0.0009948117473463753,1.3645931658087275e-06
HQ794077.1.1446,0.0014803179589699652,1.2719414580029179e-05
HQ794233.1.1430,0.04794611833023942,7.533152165528226e-05
HQ794414.1.1209,0.005616640487410157,5.7330960193171164e-05
HQ794581.1.1435,0.0011185682326621924,8.705449226957864e-06
HQ794629.1.1311,0.01066209719643962,1.1155637567232354e-05
HQ794655.1.1423,0.06032176686182113,0.00013924293105900635
HQ794777.1.1441,0.005416726164976914,1.60613262635762e-05
HQ794817.1.1442,0.009824360988147936,0.00043613258268679914
HQ794846.1.1268,0.08539197486791375,0.0006950410129196179
HQ794871.1.1442,0.005645199676329192,0.00014590023191165714
HQ794913.1.1331,0.0007663382359940977,5.609904669748094e-07
HQ794914.1.1360,0.008177447760483602,0.0003761236746329214
HQ794992.1.1440,0.000856775667571041,9.705015254264766e-06
HQ795035.1.1461,0.0008758151268503974,1.6852314112722858e-06
HQ795145.1.1450,0.0007282593174353848,4.078342538076755e-06
HQ795160.1.1450,0.0026750440287495836,5.356550238271415e-06
HQ795196.1.1477,0.0014612784996906089,2.535047498613961e-05
HQ795203.1.1453,0.0018563472797372554,5.3614918133543885e-06
HQ795221.1.1450,0.0010471702603646056,4.23514738557638e-06
HQ795241.1.1454,0.0005473844542814984,3.140243425227015e-06
HQ795251.1.1444,0.014212956352039603,3.7259447175651445e-05
HQ795355.1.1429,0.0007948974249131325,1.4041795494333322e-05
HQ795374.1.1397,0.0030843924032557474,3.980753114692477e-06
HQ795409.1.1448,0.0010900090437431576,1.7197000460969687e-05
HQ795417.1.1442,0.0006901803988766719,3.1583474101849633e-06
HQ795435.1.1440,0.0005949831024798896,2.2739032868560486e-06
HQ795863.1.1444,0.0004950259412632681,6.262700349108214e-06
HQ796215.1.1444,0.0016611928221238518,9.024219786950259e-06
HQ796231.1.1425,0.001261364177257366,1.1746369442677033e-05
HQ796273.1.1451,0.0038650102337093625,8.496813155759733e-07
HQ796313.1.1438,0.0018182683611785424,1.2447901731702387e-05
HQ796344.1.1449,0.0005997429672997287,1.2261883797745094e-06
HQ796357.1.1440,0.0007520586415345805,2.361689461694246e-06
HQ796635.1.1460,0.0005093055357227855,3.1809051082185716e-06
HQ796644.1.1453,0.0005997429672997287,9.414622693177654e-07
HQ796695.1.1258,0.004031605502403732,1.8028449330901108e-05
HQ796723.1.1444,0.0015850349850064257,7.271541729814666e-07
HQ796890.1.1451,0.003474701318482555,2.2469113559310844e-05
HQ796965.1.1439,0.0009519729639678234,3.1006455919306066e-06
HQ797049.1.1440,0.0005140654005426246,1.0917797870999142e-06
HQ797182.1.1447,0.0013803607977533438,1.434894507305588e-06
HQ797188.1.1427,0.0006663810747774763,1.3218405076580661e-06
HQ797232.1.1440,0.000533104859821981,2.720841010208051e-06
HQ797245.1.1461,0.0006568613451377981,1.263749125299822e-06
HQ797328.1.1462,0.0005616640487410158,5.074880401607428e-05
HQ797354.1.1422,0.0012518444476176877,5.644572207869789e-06
HQ798646.1.1447,0.0007092198581560284,2.5009689380859887e-06
HQ798697.1.1448,0.0035746584796991767,1.4559501175443974e-05
HQ798989.1.1439,0.0006997001285163502,3.593871141680591e-07
HQ799573.1.1395,0.0007710981008139369,2.0259276829259165e-06
HQ799623.1.1452,0.0015564757960873912,3.698349523005951e-06
HQ799766.1.1444,0.0008662953972107192,2.056848087042363e-06
HQ800023.1.1439,0.005678518730068066,7.19114403594498e-05
HQ800169.1.1432,0.002327573896901328,3.3590470113356814e-05
HQ800627.1.1412,0.0026322052453710315,2.6964945420095365e-05
HQ800670.1.1436,0.0005426245894616593,9.17144696176603e-07
HQ800809.1.1433,0.004336236850873435,7.06167708739674e-05
HQ800828.1.1442,0.0018230282259983817,7.67572363030705e-06
HQ800862.1.1308,0.11481745918415917,0.002928288527876446
HQ800954.1.1441,0.0008472559379313628,1.3902611853224844e-05
HQ801006.1.1438,0.0008948545861297539,3.230541332386805e-06
HQ801153.1.1449,0.0007948974249131325,1.1640922644733403e-06
HQ801940.1.1439,0.0018135084963587034,2.0064577979307273e-06
HQ802530.1.1345,0.06991765433861678,0.00013816671600408762
HQ802551.1.1420,0.002322814032081489,1.5892940681642904e-06
HQ802615.1.1429,0.000694940263696511,1.3946843059543445e-07
HQ802642.1.1374,0.008624875053548479,5.2694569214413506e-05
HQ802715.1.1440,0.0007377790470750631,2.6325591065903562e-06
HQ802776.1.1445,0.0006425817506782807,7.1063144029816404e-06
HQ802823.1.1437,0.000614022561759246,4.307053988905033e-08
HQ802983.1.1440,0.0005664239135608548,4.916949078149053e-06
HQ803014.1.1447,0.0029130372697415393,1.5225541128726977e-05
HQ803422.1.1429,0.000694940263696511,3.617081552506441e-06
HQ803886.1.1406,0.0027702413251463657,1.5304940909398698e-05
HQ803913.1.1400,0.000609262696939407,7.758277298989678e-06
HQ803937.1.1427,0.0006806606692369937,4.6526891609785064e-07
HQ803947.1.1433,0.0015755152553667475,5.175521092821143e-06
HQ804011.1.1370,0.0008044171545528107,2.01204704118966e-06
HQ804155.1.1275,0.07966585748964729,0.0002512622094443837
HQ804320.1.1443,0.0005664239135608548,8.909035661530516e-07
HQ804717.1.1474,0.003912608881907754,4.116813446084884e-05
HQ804721.1.1448,0.002008662953972107,4.807571283442824e-06
HQ805056.1.1448,0.0005426245894616593,4.5389221842530863e-07
HQ805176.1.1444,0.002094340520729211,3.2699045441965534e-06
HQ805179.1.1449,0.0005426245894616593,6.139534650021008e-07
HQ805275.1.1443,0.0008805749916702366,1.1583773729764765e-05
HQ805418.1.1475,0.0006378218858584416,7.90416187464393e-07
HQ805534.1.1442,0.006373458993764577,1.840757872154536e-05
HQ805733.1.1441,0.001223285258698653,5.220624584380234e-06
HQ805849.1.1445,0.0013422818791946308,5.0881705790634287e-05
HQ805868.1.1445,0.007472987767147413,7.065941113596106e-06
HQ805965.1.1477,0.0012899233661764005,3.906475496456443e-05
HQ806126.1.1471,0.016940358893807416,9.996341756742628e-06
HQ806131.1.1433,0.01766385834642296,4.1381560158572056e-05
HQ806146.1.1448,0.03254795563805988,2.5381560577007197e-05
HQ806883.1.1241,0.07389214146318245,0.0014026959343379547
HQ806925.1.1453,0.002570327002713123,0.00016858496270551873
HQ807012.1.1436,0.0016135941739254605,1.6742556357078764e-05
HQ807078.1.1433,0.0006473416154981199,1.151783894832809e-06
HQ807118.1.1422,0.0014279594459517349,4.838762295368221e-06
HQ807131.1.1274,0.24652291874910753,0.007417609415046202
HQ807243.1.1333,0.0011233280974820316,1.221581490980045e-05
HQ807248.1.1298,0.17608643914512828,0.00019626588244917321
HQ807284.1.1274,0.005283449950021419,3.430969418201436e-05
HQ807296.1.1433,0.0014422390404112524,7.719930634309492e-06
HQ807312.1.1390,0.0009614926936075015,8.226679361284776e-06
HQ807440.1.1456,0.001223285258698653,1.8503358170396508e-06
HQ807512.1.1432,0.0010995287733828359,2.7256387104889953e-05
HQ807515.1.1431,0.0026845637583892616,1.8776457040847823e-05
HQ807536.1.1382,0.013603693655100195,0.0002164901922781388
HQ807537.1.1419,0.0012994430958160788,1.3057606235407256e-05
HQ807567.1.1446,0.00134704174401447,2.2255290285108023e-05
HQ807603.1.1388,0.0010709695844638013,6.057667298341529e-06
HQ807610.1.1387,0.0023418534913608453,7.854885039200697e-06
HQ807825.1.1432,0.0010138512066257318,1.5490554240420897e-06
HQ807877.1.1477,0.0035984578037983723,8.796234791928242e-06
HQ807895.1.1446,0.0007282593174353848,2.0103531786419244e-07
HQ807928.1.1441,0.0004997858060831073,2.4216799202356184e-06
HQ807948.1.1446,0.0047455852253796,2.2389877621505944e-05
HQ807973.1.1443,0.0013327621495549525,9.280967692006383e-06
HQ807991.1.1440,0.0007806178304536151,1.7258135717684235e-06
HQ807997.1.1454,0.003193869294112047,4.241601895501398e-06
HQ808001.1.1450,0.000490266076443429,8.770736390994292e-06
HQ808019.1.1444,0.0006045028321195678,1.3357855574792578e-06
HQ808105.1.1450,0.0005426245894616593,1.1467591631097973e-07
HQ808172.1.1451,0.00086153553239088,2.337503486056637e-06
HQ808347.1.1440,0.0016707125517635298,3.2431004886607835e-06
HQ808634.1.1377,0.0008139368841924889,8.01387304350411e-06
HQ808998.1.1217,0.18183635584749394,0.0011329271130406447
HQ809006.1.1410,0.0012851635013565615,1.0288794373702153e-05
HQ809011.1.1451,0.0016278737683849778,1.6595220607811e-05
HQ809142.1.1454,0.0008139368841924889,1.7635030551368976e-06
HQ809259.1.1465,0.0038174115855109715,5.739106450696796e-05
HQ810027.1.1241,0.014641344185825123,0.00023546665247518048
HQ810704.1.1450,0.0033414251035270596,1.9714777933327377e-05
HQ810790.1.1450,0.0010566899900042838,8.113941653318822e-06
HQ810832.1.1440,0.0005140654005426246,2.1931854089203598e-06
HQ810849.1.1443,0.0014565186348707696,5.506454358811315e-06
HQ810916.1.1454,0.003312865914608025,1.3419930814191782e-06
HQ810939.1.1381,0.002137179304107763,1.4700676542323043e-05
HQ810946.1.1476,0.0032890665905088295,9.711297458872249e-06
HQ810970.1.1441,0.0005616640487410158,2.369253589405261e-06
HQ810974.1.1434,0.0005759436432005331,2.472274895494009e-06
HQ810975.1.1441,0.0008900947213099148,4.981756541622702e-06
HQ810984.1.1453,0.0038650102337093625,1.166612331774079e-05
HQ810987.1.1440,0.000985292017706697,1.0696803154502679e-06
HQ811018.1.1462,0.0015326764719881954,4.634142985804685e-06
HQ812128.1.1444,0.005045456709029464,6.53934911957148e-06
HQ812352.1.1432,0.001175686610500262,1.2524620353590104e-05
HQ812411.1.1431,0.029720595935075443,2.739574531293865e-05
HQ812850.1.1359,0.010961968680089485,0.00015606942097288857
HQ812904.1.1417,0.0005283449950021419,1.5453272356743804e-06
HQ813415.1.1423,0.0015374363368080347,1.2196377848718148e-06
HQ813551.1.1440,0.001970584035413394,5.7535275166639615e-06
HQ813592.1.1431,0.04119187015088772,0.00022939843275468827
HQ813660.1.1437,0.000775857965633776,1.3812456722734744e-06
HQ813752.1.1428,0.0005521443191013375,2.9002239971388135e-07
HQ813813.1.1437,0.0015802751201865867,6.527110059870249e-06
HQ813831.1.1431,0.0009138940454091103,1.3608363857184258e-05
HQ813841.1.1433,0.005078775762768337,1.370880498537834e-05
HQ813853.1.1430,0.0005854633728402113,1.0355209717208064e-06
HQ813935.1.1437,0.000818696749012328,1.1535914610479034e-06
HQ814057.1.1448,0.0012994430958160788,9.832854996111086e-07
HQ814200.1.1445,0.0009281736398686277,5.656936579716799e-06
HQ814216.1.1315,0.01687372078632967,0.00016297290152754378
HQ814218.1.1416,0.0013756009329335046,6.668721266023972e-06
HQ814246.1.1427,0.002170498357846637,3.152373218822273e-05
HQ814332.1.1456,0.0012851635013565615,6.129818461852976e-06
HQ814362.1.1438,0.0008948545861297539,4.5403304010088126e-06
HQ814395.1.1535,0.0010947689085629968,3.7977935382353137e-06
HQ814426.1.1431,0.0014993574182493217,1.1052344642698346e-05
HQ814488.1.1424,0.006268741967728117,6.0364132406161064e-06
HQ814518.1.1402,0.000571183778380694,1.3102915757831254e-06
HQ814757.1.1453,0.0006283021562187634,6.351305546692018e-06
HQ814788.1.1441,0.0005093055357227855,1.386647339759248e-06
HQ814808.1.1433,0.004379075634251987,5.697451587024245e-06
HQ814833.1.1443,0.01088581084297206,6.431518081141032e-06
HQ814909.1.1491,0.005545242515112571,2.7070640567157663e-05
HQ814928.1.1434,0.005273930220381741,2.7560648985449405e-06
HQ814932.1.1525,0.001180446475320101,7.899140926788395e-06
HQ814954.1.1438,0.0011614070160407444,5.249689087363204e-06
HQ815003.1.1441,0.0005378647246418202,8.705296275523361e-07
HQ815022.1.1451,0.0007901375600932934,3.2878479815551293e-06
HQ815054.1.1440,0.012518444476176876,6.79761718353068e-05
HQ815079.1.1441,0.0008424960731115236,1.7660314573684938e-06
HQ815119.1.1448,0.0017325907944214384,2.821902330173279e-06
HQ815151.1.1445,0.0006854205340568328,4.832911020616549e-06
HQ815191.1.1448,0.006187824265790852,4.192838490456091e-05
HQ815215.1.1444,0.0005426245894616593,1.6920827928554447e-06
HQ815268.1.1423,0.0028463991622637917,6.4911396909924035e-06
HQ815291.1.1415,0.0014612784996906089,6.9670793301828456e-06
HQ815324.1.1444,0.0007044599933361893,6.0807159075410095e-06
HQ815334.1.1436,0.003270027131229473,1.6505034159961046e-05
HQ815336.1.1433,0.002732162406587653,2.4108730371698915e-05
HQ815362.1.1433,0.000490266076443429,7.930593651071586e-07
HQ815605.1.1217,0.0025608072730734445,5.3691685095368875e-05
HQ815712.1.1441,0.0006901803988766719,1.1770543603749073e-06
HQ815808.1.1444,0.002689323623209101,1.0507843682901649e-05
HQ815813.1.1446,0.0005616640487410158,7.381875807707487e-07
HQ815889.1.1463,0.000694940263696511,1.445958448152718e-06
HQ815899.1.1454,0.0005378647246418202,6.899892835072261e-06
HQ815996.1.1437,0.0021133799800085677,4.5411927401367714e-06
HQ816367.1.1407,0.0005045456709029464,2.0348541336828715e-05
HQ816419.1.1422,0.0005664239135608548,2.747655287838733e-06
HQ816693.1.1462,0.004183921176638583,1.6803553813177424e-05
HQ816745.1.1263,0.0037269741539340284,2.4986065525458226e-05
HQ816880.1.1277,0.008653434242467515,6.281641843383035e-05
HQ817330.1.1436,0.003108191727354943,8.917628523700208e-06
HQ817535.1.1415,0.0006330620210386025,3.356754307179478e-06
HQ817638.1.1449,0.0004950259412632681,5.758685774084237e-07
HQ817639.1.1455,0.0017373506592412776,6.527626518458885e-06
HQ818004.1.1430,0.0014279594459517349,5.345466455962488e-06
HQ818476.1.1435,0.0030701128087962304,5.862221454231133e-05
HQ818985.1.1229,0.0022276167356847067,1.0844202370957699e-05
HQ819039.1.1335,0.011404636108334523,9.690473040654478e-05
HQ819073.1.1451,0.0006616212099576373,2.3097765197125135e-06
HQ819238.1.1451,0.0009043743157694322,4.37819086145418e-06
HQ819316.1.1450,0.0005807035080203722,1.4758365702416424e-06
HQ819719.1.1422,0.0013756009329335046,1.028317337334999e-05
HQ819977.1.1443,0.0006283021562187634,1.3469862591390197e-06
HQ820207.1.1455,0.013084868389737731,1.529555688126903e-05
HQ820654.1.1434,0.0038507306392498455,4.033742212215833e-05
HQ821088.1.1433,0.0005997429672997287,9.55352038773705e-06
HQ821089.1.1451,0.006773287638631063,1.2706842626337783e-06
HQ821272.1.1435,0.002437050787757628,2.098234571179937e-05
HQ821283.1.1439,0.0006997001285163502,1.491043524858653e-06
HQ821334.1.1442,0.0005140654005426246,8.84944505871513e-08
HQ821353.1.1440,0.0005807035080203722,8.28761326489805e-07
HQ821359.1.1443,0.0010328906659050883,2.7607679581410224e-06
HQ857765.1.1444,0.0005664239135608548,3.874947346298374e-05
HQ860753.1.1200,0.0005664239135608548,6.261878065958383e-07
HQ860754.1.1200,0.014431910133752201,6.70379609296891e-05
HQ860790.1.1344,0.0009472130991479842,3.918112495703675e-06
HQ877677.1.1435,0.0012946832309962397,2.486233649369265e-06
HQ882805.1.1478,0.0007568185063544196,2.015671342759243e-07
HQ900326.1.1225,0.0009757722880670189,1.6071376483974133e-06
HQ900332.1.1217,0.001218525393878814,1.9272689679858116e-06
HQ908734.1.1291,0.0006045028321195678,3.5863123664799673e-07
HV067849.42.1391,0.0011090485030225141,8.622710092472367e-07
HW066273.1.1460,0.0007234994526155457,1.2875093873733391e-06
HW066283.1.1483,0.001308962825455757,2.6393556180111807e-06
HW066288.1.1503,0.0722309486410586,2.2126670798902588e-05
HW066340.1.1491,0.0005569041839211767,2.6713202588101567e-06
HW066356.1.1487,0.002094340520729211,4.356612905290733e-06
HW066386.1.1483,0.0005045456709029464,7.780897352798592e-07
HW066420.1.1494,0.0005569041839211767,6.602777132760452e-07
HW066423.1.1493,0.0007139797229758674,2.596625290138157e-07
HW066457.1.1486,0.0006616212099576373,1.731585892611039e-06
